75 
3.000000e-09 1.361363e+04
6.000000e-09 2.567766e+03
1.200000e-08 3.049999e+03
2.400000e-08 3.620645e+03
4.800000e-08 4.295954e+03
9.600000e-08 5.094208e+03
1.920000e-07 6.035621e+03
3.840000e-07 7.142964e+03
7.680000e-07 8.440997e+03
1.536000e-06 9.956608e+03
3.072000e-06 1.171849e+04
6.144000e-06 1.375411e+04
1.228800e-05 1.609486e+04
2.457600e-05 1.877345e+04
4.915200e-05 2.183716e+04
9.830400e-05 2.536448e+04
1.966080e-04 2.949212e+04
3.932160e-04 3.444108e+04
7.864320e-04 4.049301e+04
1.572864e-03 4.781919e+04
3.145728e-03 5.605657e+04
6.291456e-03 6.396027e+04
1.258291e-02 6.991747e+04
2.516582e-02 7.277400e+04
5.033165e-02 7.214240e+04
1.006633e-01 6.872851e+04
2.013266e-01 6.330094e+04
4.026532e-01 5.833728e+04
8.053064e-01 5.326194e+04
1.610613e+00 4.886298e+04
3.221225e+00 4.526161e+04
6.442451e+00 4.233854e+04
1.288490e+01 3.978508e+04
2.576980e+01 3.751604e+04
5.153961e+01 3.559028e+04
1.030792e+02 3.393895e+04
2.061584e+02 3.234789e+04
4.123169e+02 3.098207e+04
8.246337e+02 2.959430e+04
1.649267e+03 2.854091e+04
3.298535e+03 2.747955e+04
6.597070e+03 2.646575e+04
1.319414e+04 2.543971e+04
2.638828e+04 2.439287e+04
5.277656e+04 2.348752e+04
1.055531e+05 2.439286e+04
2.111062e+05 2.596403e+04
4.222125e+05 2.373914e+04
8.444249e+05 2.498816e+04
1.688850e+06 2.666106e+04
3.377700e+06 1.876136e+04
6.755399e+06 2.643349e+04
1.351080e+07 2.142971e+04
2.702160e+07 2.318594e+04
5.404320e+07 2.174868e+04
1.080864e+08 2.692861e+04
2.161728e+08 2.479777e+04
4.323456e+08 3.151872e+04
8.646911e+08 2.415395e+04
1.729382e+09 2.464357e+04
3.458765e+09 1.796501e+04
6.917529e+09 2.224889e+04
1.383506e+10 1.737794e+04
2.767012e+10 1.121043e+04
5.534023e+10 1.207435e+04
1.106805e+11 1.186794e+04
2.213609e+11 9.041437e+03
4.427219e+11 6.976785e+03
8.854437e+11 4.209008e+03
1.770887e+12 3.020863e+03
3.541775e+12 2.842719e+03
7.083550e+12 1.590064e+03
1.416710e+13 9.280945e+02
2.833420e+13 3.587239e+02
5.666840e+13 2.352609e+02
