H 
4.000000e+01 
200 
5 
-1 -1 1 2 4.299585e+01 1.112763e-03
-1 -1 0 2 4.597227e+01 1.189795e-03
0 1 3 4 3.214473e+01 8.319285e-04
2 4 -1 -1 5.099648e+01 1.319825e-03
2 3 -1 -1 2.520857e+01 6.524157e-04
5 
-1 -1 1 2 5.153471e+01 1.333755e-03
-1 -1 0 2 3.292857e+01 8.522148e-04
0 1 3 4 3.466187e+01 8.970739e-04
2 4 -1 -1 1.538982e+01 3.982994e-04
2 3 -1 -1 3.893174e+01 1.007581e-03
5 
-1 -1 1 2 1.336500e+01 3.458957e-04
-1 -1 0 2 1.773349e+01 4.589553e-04
0 1 3 4 3.906145e+01 1.010938e-03
2 4 -1 -1 1.515386e+01 3.921928e-04
2 3 -1 -1 3.987448e+01 1.031980e-03
5 
-1 -1 1 2 3.028016e+01 7.836721e-04
-1 -1 0 2 2.854039e+01 7.386456e-04
0 1 3 4 4.260545e+01 1.102659e-03
2 4 -1 -1 2.637970e+01 6.827254e-04
2 3 -1 -1 5.290766e+01 1.369288e-03
5 
-1 -1 1 2 2.605046e+01 6.742044e-04
-1 -1 0 2 1.626842e+01 4.210384e-04
0 1 3 4 3.181715e+01 8.234505e-04
2 4 -1 -1 1.271535e+01 3.290824e-04
2 3 -1 -1 2.397807e+01 6.205694e-04
5 
-1 -1 1 2 2.131203e+01 5.515706e-04
-1 -1 0 2 3.290546e+01 8.516169e-04
0 1 3 4 3.089446e+01 7.995707e-04
2 4 -1 -1 3.456331e+01 8.945232e-04
2 3 -1 -1 3.930463e+01 1.017232e-03
5 
-1 -1 1 2 1.905141e+01 4.930640e-04
-1 -1 0 2 3.181803e+01 8.234732e-04
0 1 3 4 9.166528e+01 2.372363e-03
2 4 -1 -1 4.652674e+01 1.204145e-03
2 3 -1 -1 2.601864e+01 6.733809e-04
5 
-1 -1 1 2 1.719684e+01 4.450664e-04
-1 -1 0 2 5.555836e+01 1.437890e-03
0 1 3 4 5.881679e+01 1.522221e-03
2 4 -1 -1 2.078672e+01 5.379750e-04
2 3 -1 -1 3.709587e+01 9.600676e-04
5 
-1 -1 1 2 5.851351e+01 1.514371e-03
-1 -1 0 2 7.611327e+01 1.969866e-03
0 1 3 4 4.644455e+01 1.202018e-03
2 4 -1 -1 3.705083e+01 9.589019e-04
2 3 -1 -1 1.386409e+01 3.588125e-04
5 
-1 -1 1 2 8.220085e+01 2.127416e-03
-1 -1 0 2 3.504790e+01 9.070647e-04
0 1 3 4 2.141736e+01 5.542966e-04
2 4 -1 -1 2.704023e+01 6.998203e-04
2 3 -1 -1 1.766767e+01 4.572519e-04
5 
-1 -1 1 2 2.274707e+01 5.887104e-04
-1 -1 0 2 1.026820e+02 2.657482e-03
0 1 3 4 1.975900e+01 5.113769e-04
2 4 -1 -1 2.017575e+01 5.221627e-04
2 3 -1 -1 7.277012e+01 1.883343e-03
5 
-1 -1 1 2 3.943382e+01 1.020575e-03
-1 -1 0 2 4.995608e+01 1.292899e-03
0 1 3 4 6.525990e+01 1.688973e-03
2 4 -1 -1 2.545860e+01 6.588866e-04
2 3 -1 -1 2.571213e+01 6.654482e-04
5 
-1 -1 1 2 2.396662e+01 6.202732e-04
