H 
4.000000e+01 
200 
5 
-1 -1 1 2 1.245280e+01 3.889257e-04
-1 -1 0 2 4.760967e+01 1.486945e-03
0 1 3 4 1.101641e+02 3.440645e-03
2 4 -1 -1 5.399540e+01 1.686384e-03
2 3 -1 -1 6.877484e+01 2.147975e-03
5 
-1 -1 1 2 4.079518e+01 1.274115e-03
-1 -1 0 2 1.951098e+01 6.093666e-04
0 1 3 4 2.970241e+01 9.276655e-04
2 4 -1 -1 2.294448e+01 7.166019e-04
2 3 -1 -1 2.192890e+01 6.848833e-04
5 
-1 -1 1 2 1.066638e+01 3.331322e-04
-1 -1 0 2 5.754979e+00 1.797395e-04
0 1 3 4 3.688318e+01 1.151935e-03
2 4 -1 -1 4.704483e+01 1.469304e-03
2 3 -1 -1 2.434935e+01 7.604789e-04
5 
-1 -1 1 2 1.400314e+02 4.373461e-03
-1 -1 0 2 1.456322e+01 4.548382e-04
0 1 3 4 4.391815e+01 1.371651e-03
2 4 -1 -1 2.420977e+01 7.561192e-04
2 3 -1 -1 1.046498e+01 3.268423e-04
5 
-1 -1 1 2 1.352395e+01 4.223798e-04
-1 -1 0 2 2.983039e+01 9.316625e-04
0 1 3 4 5.814360e+01 1.815941e-03
2 4 -1 -1 1.657313e+01 5.176120e-04
2 3 -1 -1 3.059462e+01 9.555309e-04
5 
-1 -1 1 2 2.031715e+01 6.345451e-04
-1 -1 0 2 5.084800e+01 1.588085e-03
0 1 3 4 3.491252e+01 1.090387e-03
2 4 -1 -1 8.488237e+01 2.651045e-03
2 3 -1 -1 2.569275e+01 8.024359e-04
5 
-1 -1 1 2 1.138535e+01 3.555873e-04
-1 -1 0 2 4.497412e+01 1.404632e-03
0 1 3 4 3.661868e+01 1.143674e-03
2 4 -1 -1 6.781512e+01 2.118001e-03
2 3 -1 -1 1.322878e+01 4.131611e-04
5 
-1 -1 1 2 1.982457e+01 6.191609e-04
-1 -1 0 2 2.088619e+01 6.523174e-04
0 1 3 4 4.207991e+01 1.314240e-03
2 4 -1 -1 3.549674e+01 1.108634e-03
2 3 -1 -1 1.457700e+01 4.552688e-04
5 
-1 -1 1 2 4.589257e+01 1.433317e-03
-1 -1 0 2 4.591016e+01 1.433866e-03
0 1 3 4 3.929278e+01 1.227192e-03
2 4 -1 -1 1.595966e+01 4.984519e-04
2 3 -1 -1 1.868274e+01 5.834992e-04
5 
-1 -1 1 2 2.205656e+01 6.888704e-04
-1 -1 0 2 8.911897e+01 2.783363e-03
0 1 3 4 4.191792e+01 1.309180e-03
2 4 -1 -1 1.706769e+01 5.330581e-04
2 3 -1 -1 1.621095e+01 5.063003e-04
5 
-1 -1 1 2 2.194183e+01 6.852872e-04
-1 -1 0 2 2.061116e+02 6.437277e-03
0 1 3 4 2.157469e+01 6.738206e-04
2 4 -1 -1 8.517105e+00 2.660062e-04
2 3 -1 -1 2.469161e+01 7.711682e-04
5 
-1 -1 1 2 1.420314e+01 4.435925e-04
-1 -1 0 2 5.915795e+01 1.847621e-03
0 1 3 4 2.972959e+01 9.285145e-04
2 4 -1 -1 2.816031e+01 8.795025e-04
2 3 -1 -1 1.507613e+01 4.708577e-04
5 
-1 -1 1 2 3.552576e+01 1.109540e-03
-1 -1 0 2 1.225372e+01 3.827080e-04
0 1 3 4 2.844630e+01 8.884345e-04
2 4 -1 -1 7.194759e+00 2.247067e-04
2 3 -1 -1 1.596672e+01 4.986724e-04
5 
-1 -1 1 2 1.760680e+01 5.498955e-04
-1 -1 0 2 4.135560e+01 1.291618e-03
0 1 3 4 4.604511e+01 1.438081e-03
2 4 -1 -1 1.188434e+01 3.711718e-04
2 3 -1 -1 5.312166e+01 1.659095e-03
5 
-1 -1 1 2 3.558929e+01 1.111525e-03
-1 -1 0 2 3.411188e+01 1.065382e-03
0 1 3 4 2.758288e+01 8.614685e-04
2 4 -1 -1 3.339011e+01 1.042840e-03
2 3 -1 -1 1.157068e+01 3.613755e-04
5 
-1 -1 1 2 2.251123e+01 7.030705e-04
-1 -1 0 2 1.150256e+01 3.592479e-04
0 1 3 4 6.218451e+01 1.942146e-03
2 4 -1 -1 8.984092e+00 2.805911e-04
2 3 -1 -1 1.829169e+01 5.712859e-04
5 
-1 -1 1 2 5.633407e+00 1.759425e-04
