time,modulu
3e-11,86986600.0
3.6e-11,85314820.0
4.32e-11,83388020.0
5.184e-11,81184090.0
6.2208e-11,78685540.0
7.46496e-11,75882260.0
8.957952e-11,72774710.0
1.074954e-10,69377080.0
1.289945e-10,65720050.0
1.547934e-10,61852130.0
1.857521e-10,57838930.0
2.229025e-10,53759470.0
2.67483e-10,49699400.0
3.209796e-10,45741980.0
3.851755e-10,41958380.0
4.622106e-10,38400290.0
5.546528e-10,35096630.0
6.655833e-10,32054380.0
7.987e-10,29265080.0
9.5844e-10,26718920.0
1.150128e-09,24394720.0
1.380154e-09,22273190.0
1.656184e-09,20336710.0
1.987421e-09,18569210.0
2.384905e-09,16956040.0
2.861886e-09,15483830.0
3.434264e-09,14140380.0
4.121117e-09,12914590.0
4.94534e-09,11796340.0
5.934408e-09,10776410.0
7.121289e-09,9846446.0
8.545547e-09,8998813.0
1.025466e-08,8226606.0
1.230559e-08,7523567.0
1.476671e-08,6884031.0
1.772005e-08,6302893.0
2.126406e-08,5775556.0
2.551687e-08,5297891.0
3.062024e-08,4866210.0
3.674429e-08,4477225.0
4.409315e-08,4128001.0
5.291178e-08,3815927.0
6.349413e-08,3538656.0
7.619296e-08,3294061.0
9.143155e-08,3080166.0
1.097179e-07,2895073.0
1.316614e-07,2736870.0
1.579937e-07,2603562.0
1.895925e-07,2492970.0
2.27511e-07,2402678.0
2.730131e-07,2330013.0
3.276158e-07,2272078.0
3.931389e-07,2225860.0
4.717667e-07,2188414.0
5.661201e-07,2157080.0
6.793441e-07,2129691.0
8.152129e-07,2104710.0
9.782555e-07,2081231.0
1.173907e-06,2058861.0
1.408688e-06,2037526.0
1.690425e-06,2017272.0
2.028511e-06,1998143.0
2.434213e-06,1980129.0
2.921055e-06,1963166.0
3.505266e-06,1947165.0
4.206319e-06,1932027.0
5.047583e-06,1917658.0
6.0571e-06,1903969.0
7.26852e-06,1890878.0
8.722224e-06,1878307.0
1.046667e-05,1866188.0
1.256e-05,1854455.0
1.5072e-05,1843048.0
1.80864e-05,1831911.0
2.170368e-05,1820991.0
2.604442e-05,1810239.0
3.125331e-05,1799610.0
3.750397e-05,1789061.0
4.500476e-05,1778552.0
5.400571e-05,1768046.0
6.480685e-05,1757507.0
7.776822e-05,1746901.0
9.332187e-05,1736198.0
0.0001119862,1725366.0
0.0001343835,1701047.0
0.0001612602,1691570.0
0.0001935122,1681715.0
0.0002322147,1671469.0
0.0002786576,1660818.0
0.0003343891,1649751.0
0.000401267,1638254.0
0.0004815203,1626316.0
0.0005778244,1613928.0
0.0006933893,1601080.0
0.0008320672,1587766.0
0.0009984806,1573982.0
0.001198177,1559726.0
0.001437812,1545000.0
0.001725374,1529808.0
0.002070449,1514160.0
0.002484539,1498067.0
0.002981447,1481548.0
0.003577736,1464623.0
0.004293284,1447316.0
0.005151941,1429659.0
0.006182329,1411682.0
0.007418794,1393425.0
0.008902553,1374925.0
0.01068306,1356226.0
0.01281968,1337372.0
0.01538361,1318411.0
0.01846033,1299389.0
0.0221524,1280355.0
0.02658288,1261356.0
0.03189946,1242437.0
0.03827935,1223645.0
0.04593522,1205019.0
0.05512226,1186599.0
0.06614672,1168418.0
0.07937606,1150507.0
0.09525127,1132892.0
0.1143015,1115591.0
0.1371618,1098622.0
0.1645942,1081994.0
0.197513,1065716.0
