H 
4.000000e+01 
200 
5 
-1 -1 1 2 6.055229e+00 5.009987e-04
-1 -1 0 2 1.921665e+01 1.589950e-03
0 1 3 4 1.033335e+01 8.549629e-04
2 4 -1 -1 1.784489e+01 1.476454e-03
2 3 -1 -1 5.505669e+00 4.555291e-04
5 
-1 -1 1 2 6.927399e+00 5.731605e-04
-1 -1 0 2 8.956939e+00 7.410809e-04
0 1 3 4 1.207797e+01 9.993095e-04
2 4 -1 -1 2.293726e+01 1.897787e-03
2 3 -1 -1 1.055054e+01 8.729323e-04
5 
-1 -1 1 2 2.208980e+01 1.827670e-03
-1 -1 0 2 1.379576e+01 1.141436e-03
0 1 3 4 1.098567e+01 9.089345e-04
2 4 -1 -1 1.253500e+01 1.037123e-03
2 3 -1 -1 3.593333e+00 2.973059e-04
5 
-1 -1 1 2 5.843948e+00 4.835176e-04
-1 -1 0 2 4.876125e+00 4.034418e-04
0 1 3 4 9.913446e+00 8.202206e-04
2 4 -1 -1 1.458291e+01 1.206563e-03
2 3 -1 -1 8.811795e+00 7.290720e-04
5 
-1 -1 1 2 5.320029e+00 4.401695e-04
-1 -1 0 2 3.039374e+00 2.514723e-04
0 1 3 4 1.837322e+01 1.520167e-03
2 4 -1 -1 1.475592e+01 1.220878e-03
2 3 -1 -1 1.390059e+01 1.150109e-03
5 
-1 -1 1 2 1.027043e+01 8.497571e-04
-1 -1 0 2 1.782121e+01 1.474494e-03
0 1 3 4 1.481918e+01 1.226112e-03
2 4 -1 -1 8.608269e+00 7.122326e-04
2 3 -1 -1 6.227164e+00 5.152243e-04
5 
-1 -1 1 2 1.314725e+01 1.087779e-03
-1 -1 0 2 5.369001e+00 4.442214e-04
0 1 3 4 1.720511e+01 1.423520e-03
2 4 -1 -1 1.414901e+01 1.170663e-03
2 3 -1 -1 6.654533e+00 5.505840e-04
5 
-1 -1 1 2 1.647892e+01 1.363436e-03
-1 -1 0 2 1.866296e+01 1.544140e-03
0 1 3 4 1.568720e+01 1.297931e-03
2 4 -1 -1 5.567379e+00 4.606349e-04
2 3 -1 -1 7.216374e+00 5.970697e-04
5 
-1 -1 1 2 4.684012e+00 3.875467e-04
-1 -1 0 2 1.649696e+01 1.364929e-03
0 1 3 4 2.181234e+01 1.804713e-03
2 4 -1 -1 6.990587e+00 5.783885e-04
2 3 -1 -1 9.568744e+00 7.917005e-04
5 
-1 -1 1 2 3.485797e+00 2.884085e-04
-1 -1 0 2 5.971962e+00 4.941093e-04
0 1 3 4 2.024121e+01 1.674721e-03
2 4 -1 -1 4.816242e+00 3.984871e-04
2 3 -1 -1 7.483314e+00 6.191559e-04
5 
-1 -1 1 2 1.213454e+01 1.003989e-03
-1 -1 0 2 1.004374e+01 8.310007e-04
0 1 3 4 4.565136e+01 3.777111e-03
2 4 -1 -1 2.950936e+01 2.441551e-03
2 3 -1 -1 5.225580e+00 4.323550e-04
5 
-1 -1 1 2 2.182096e+01 1.805426e-03
-1 -1 0 2 1.029167e+01 8.515144e-04
0 1 3 4 1.236200e+01 1.022809e-03
2 4 -1 -1 1.069929e+01 8.852399e-04
2 3 -1 -1 7.059802e+00 5.841153e-04
5 
-1 -1 1 2 8.493969e+00 7.027756e-04
-1 -1 0 2 8.872365e+00 7.340834e-04
0 1 3 4 1.946854e+01 1.610792e-03
2 4 -1 -1 1.103587e+01 9.130881e-04
2 3 -1 -1 1.579655e+01 1.306978e-03
5 
-1 -1 1 2 1.764726e+01 1.460102e-03
-1 -1 0 2 3.132073e+01 2.591421e-03
0 1 3 4 1.011521e+01 8.369140e-04
2 4 -1 -1 9.920671e+00 8.208184e-04
2 3 -1 -1 2.363740e+00 1.955715e-04
5 
-1 -1 1 2 8.103562e+00 6.704741e-04
-1 -1 0 2 1.841772e+01 1.523848e-03
0 1 3 4 1.142004e+01 9.448738e-04
2 4 -1 -1 3.203480e+00 2.650502e-04
2 3 -1 -1 8.928969e+00 7.387667e-04
5 
-1 -1 1 2 2.242329e+01 1.855262e-03
-1 -1 0 2 1.561702e+01 1.292124e-03
0 1 3 4 1.424236e+01 1.178387e-03
2 4 -1 -1 1.769257e+01 1.463851e-03
2 3 -1 -1 9.626455e+00 7.964754e-04
5 
-1 -1 1 2 1.571101e+01 1.299900e-03
-1 -1 0 2 4.896315e+00 4.051123e-04
0 1 3 4 1.384332e+01 1.145371e-03
2 4 -1 -1 6.462508e+00 5.346962e-04
2 3 -1 -1 2.196665e+01 1.817481e-03
5 
-1 -1 1 2 3.593199e+01 2.972948e-03
-1 -1 0 2 6.624686e+00 5.481146e-04
0 1 3 4 1.481930e+01 1.226122e-03
2 4 -1 -1 5.980802e+00 4.948407e-04
2 3 -1 -1 9.705574e+00 8.030216e-04
5 
-1 -1 1 2 5.078750e+00 4.202065e-04
-1 -1 0 2 1.580213e+01 1.307440e-03
0 1 3 4 1.191368e+01 9.857162e-04
2 4 -1 -1 4.547437e+00 3.762467e-04
2 3 -1 -1 1.580570e+01 1.307735e-03
5 
-1 -1 1 2 4.252276e+00 3.518256e-04
-1 -1 0 2 2.864446e+01 2.369991e-03
0 1 3 4 2.069492e+01 1.712260e-03
2 4 -1 -1 7.075437e+00 5.854089e-04
2 3 -1 -1 8.169552e+00 6.759339e-04
5 
-1 -1 1 2 1.238264e+01 1.024517e-03
-1 -1 0 2 1.050112e+01 8.688433e-04
0 1 3 4 1.269151e+01 1.050072e-03
2 4 -1 -1 9.739731e+00 8.058477e-04
2 3 -1 -1 1.861008e+01 1.539764e-03
5 
-1 -1 1 2 4.145801e+00 3.430161e-04
-1 -1 0 2 1.689996e+01 1.398272e-03
0 1 3 4 1.583312e+01 1.310004e-03
2 4 -1 -1 8.350919e+00 6.909399e-04
2 3 -1 -1 7.066666e+00 5.846831e-04
5 
-1 -1 1 2 3.046743e+00 2.520820e-04
-1 -1 0 2 6.781543e+00 5.610926e-04
0 1 3 4 9.389303e+00 7.768539e-04
2 4 -1 -1 7.194266e+00 5.952405e-04
2 3 -1 -1 1.636043e+01 1.353633e-03
5 
-1 -1 1 2 7.718850e+00 6.386436e-04
-1 -1 0 2 4.765526e+00 3.942910e-04
0 1 3 4 1.751199e+01 1.448910e-03
2 4 -1 -1 1.928625e+01 1.595709e-03
2 3 -1 -1 1.126446e+01 9.320008e-04
5 
-1 -1 1 2 1.525594e+01 1.262249e-03
-1 -1 0 2 1.245588e+01 1.030577e-03
0 1 3 4 9.344818e+00 7.731733e-04
2 4 -1 -1 4.534383e+01 3.751666e-03
2 3 -1 -1 1.407403e+00 1.164460e-04
5 
-1 -1 1 2 9.691345e+00 8.018443e-04
-1 -1 0 2 1.837480e+00 1.520297e-04
0 1 3 4 2.690178e+01 2.225805e-03
2 4 -1 -1 5.761552e+00 4.767004e-04
2 3 -1 -1 5.779431e+00 4.781797e-04
5 
-1 -1 1 2 1.559676e+01 1.290448e-03
-1 -1 0 2 5.929161e+00 4.905680e-04
0 1 3 4 1.277054e+01 1.056611e-03
2 4 -1 -1 1.252289e+01 1.036121e-03
2 3 -1 -1 1.023507e+01 8.468311e-04
5 
-1 -1 1 2 2.377843e+01 1.967384e-03
-1 -1 0 2 1.598807e+01 1.322824e-03
0 1 3 4 1.219483e+01 1.008978e-03
2 4 -1 -1 2.957243e+00 2.446769e-04
2 3 -1 -1 1.978867e+01 1.637279e-03
5 
-1 -1 1 2 5.194126e+00 4.297526e-04
-1 -1 0 2 9.197892e+00 7.610169e-04
0 1 3 4 1.111876e+01 9.199458e-04
2 4 -1 -1 8.361762e+00 6.918371e-04
2 3 -1 -1 9.678122e+00 8.007503e-04
5 
-1 -1 1 2 7.465982e+00 6.177218e-04
-1 -1 0 2 7.323782e+00 6.059565e-04
0 1 3 4 1.545231e+01 1.278496e-03
2 4 -1 -1 2.906290e+00 2.404612e-04
2 3 -1 -1 6.000535e+00 4.964734e-04
5 
-1 -1 1 2 7.894129e+00 6.531459e-04
-1 -1 0 2 6.638128e+00 5.492267e-04
0 1 3 4 1.666427e+01 1.378772e-03
2 4 -1 -1 1.289384e+01 1.066813e-03
2 3 -1 -1 3.959619e+00 3.276117e-04
5 
-1 -1 1 2 6.050698e+00 5.006238e-04
-1 -1 0 2 1.185789e+01 9.811001e-04
0 1 3 4 1.168260e+01 9.665971e-04
2 4 -1 -1 1.444564e+01 1.195206e-03
