time,modulu
3e-11,87021890.0
3.6e-11,85349210.0
4.32e-11,83421380.0
5.184e-11,81216330.0
6.2208e-11,78716570.0
7.46496e-11,75912000.0
8.957952e-11,72803090.0
1.074954e-10,69404090.0
1.289945e-10,65745720.0
1.547934e-10,61876520.0
1.857521e-10,57862160.0
2.229025e-10,53781670.0
2.67483e-10,49720760.0
3.209796e-10,45762650.0
3.851755e-10,41978530.0
4.622106e-10,38420020.0
5.546528e-10,35116010.0
6.655833e-10,32073460.0
7.987e-10,29283860.0
9.5844e-10,26737370.0
1.150128e-09,24412830.0
1.380154e-09,22290940.0
1.656184e-09,20354080.0
1.987421e-09,18586170.0
2.384905e-09,16972570.0
2.861886e-09,15499880.0
3.434264e-09,14155930.0
4.121117e-09,12929600.0
4.94534e-09,11810750.0
5.934408e-09,10790200.0
7.121289e-09,9859537.0
8.545547e-09,9011146.0
1.025466e-08,8238114.0
1.230559e-08,7534166.0
1.476671e-08,6893628.0
1.772005e-08,6311385.0
2.126406e-08,5782822.0
2.551687e-08,5303807.0
3.062024e-08,4870626.0
3.674429e-08,4479983.0
4.409315e-08,4128923.0
5.291178e-08,3814828.0
6.349413e-08,3535347.0
7.619296e-08,3288342.0
9.143155e-08,3071850.0
1.097179e-07,2883993.0
1.316614e-07,2722888.0
1.579937e-07,2586589.0
1.895925e-07,2472983.0
2.27511e-07,2379730.0
2.730131e-07,2304238.0
3.276158e-07,2243687.0
3.931389e-07,2195120.0
4.717667e-07,2155615.0
5.661201e-07,2122494.0
6.793441e-07,2093534.0
8.152129e-07,2067112.0
9.782555e-07,2042233.0
1.173907e-06,2018434.0
1.408688e-06,1995593.0
1.690425e-06,1973741.0
2.028511e-06,1952924.0
2.434213e-06,1933138.0
2.921055e-06,1914326.0
3.505266e-06,1896400.0
4.206319e-06,1879263.0
5.047583e-06,1862817.0
6.0571e-06,1846971.0
7.26852e-06,1831640.0
8.722224e-06,1816745.0
1.046667e-05,1802213.0
1.256e-05,1787976.0
1.5072e-05,1773970.0
1.80864e-05,1760136.0
2.170368e-05,1746418.0
2.604442e-05,1732766.0
3.125331e-05,1719129.0
3.750397e-05,1705463.0
4.500476e-05,1691725.0
5.400571e-05,1677875.0
6.480685e-05,1663874.0
7.776822e-05,1649687.0
9.332187e-05,1621179.0
0.0001119862,1608487.0
0.0001343835,1595302.0
0.0001612602,1581609.0
0.0001935122,1567393.0
0.0002322147,1552640.0
0.0002786576,1537340.0
0.0003343891,1521484.0
0.000401267,1505063.0
0.0004815203,1488075.0
0.0005778244,1470518.0
0.0006933893,1452398.0
0.0008320672,1433721.0
0.0009984806,1414502.0
0.001198177,1394759.0
0.001437812,1374516.0
0.001725374,1353803.0
0.002070449,1332655.0
0.002484539,1311114.0
0.002981447,1289223.0
0.003577736,1267034.0
0.004293284,1244600.0
0.005151941,1221976.0
0.006182329,1199222.0
0.007418794,1176396.0
0.008902553,1153557.0
0.01068306,1130765.0
0.01281968,1108076.0
0.01538361,1085543.0
0.01846033,1063216.0
0.0221524,1041143.0
0.02658288,1019364.0
0.03189946,997917.1
0.03827935,976832.9
0.04593522,956138.3
0.05512226,935854.3
0.06614672,915997.1
0.07937606,896577.8
0.09525127,877603.2
0.1143015,859075.7
0.1371618,840993.8
0.1645942,823353.0
0.197513,806145.9
0.2370156,789363.0
0.2844188,772993.0
0.3413025,757023.2
0.409563,741440.3
0.4914756,726230.6
0.5897708,711380.2
0.7077249,696875.4
0.8492699,682703.0
1.019124,668850.1
1.222949,655304.4
1.467538,642054.2
1.761046,629088.1
2.113255,616395.3
2.535906,603965.5
3.043088,591788.7
3.651705,579855.6
4.382046,568157.1
5.258455,556684.4
6.310146,545429.1
7.572176,534382.8
9.086611,523537.0
10.90393,512883.1
13.08472,502412.4
15.70166,492116.1
18.842,481985.4
22.6104,472011.7
27.13247,462187.2
32.55897,452504.7
39.07076,442958.0
46.88492,433542.4
56.2619,424254.3
67.51428,415090.8
81.01714,406049.8
97.22056,397128.9
116.6647,388324.5
139.9976,379630.6
