time,modulu
23077.86,639241.7
27693.43,632948.3
33232.12,626696.5
39878.54,620484.1
47854.25,614309.2
57425.1,608169.4
68910.12,602062.6
82692.14,595987.2
99230.57,589941.9
119076.7,583926.2
142892.0,577940.3
171470.4,571985.5
205764.5,566063.8
246917.4,560178.4
296300.9,554332.5
355561.1,548529.3
426673.3,542771.0
512007.9,537058.0
614409.5,531387.6
737291.4,525754.6
884749.7,520150.7
1061700.0,514566.8
1274040.0,508993.6
1528848.0,503423.9
1834617.0,497852.7
2201540.0,492277.7
2641849.0,486699.1
3170218.0,481119.3
3804262.0,475542.8
4565114.0,469976.3
5478137.0,464427.7
6573764.0,458905.6
7888517.0,453418.0
9466221.0,447971.4
11359460.0,442570.0
13631360.0,437216.1
16357630.0,431910.5
19629160.0,426653.6
23554990.0,421445.6
28265980.0,416285.7
33919180.0,411170.5
40703020.0,406092.6
48843620.0,401041.7
58612340.0,396006.1
70334810.0,390975.8
84401780.0,385943.5
101282100.0,380904.8
121538600.0,375856.3
145846300.0,370793.2
175015500.0,365707.8
210018600.0,360589.7
252022400.0,355426.2
302426800.0,350204.6
362912200.0,344912.9
435494600.0,339540.5
522593500.0,334078.2
627112300.0,328517.7
752534700.0,322852.5
903041700.0,317079.3
1083650000.0,311199.9
1300380000.0,305223.0
1560456000.0,299164.8
1872547000.0,293048.3
2247057000.0,286902.5
2696468000.0,280760.0
3235762000.0,274654.3
3882914000.0,268617.0
4659497000.0,262674.4
5591396000.0,256844.9
6709675000.0,251137.2
8051610000.0,245551.6
9661932000.0,240082.6
11594320000.0,234722.5
13913180000.0,229465.5
16695820000.0,224309.2
20034980000.0,219254.9
24041980000.0,214304.5
28850370000.0,209457.3
34620450000.0,204707.2
41544540000.0,200040.5
49853450000.0,195437.5
59824140000.0,190874.6
71788960000.0,186327.8
86146760000.0,181776.2
103376100000.0,177203.5
124051300000.0,172597.7
148861600000.0,167949.0
178633900000.0,163247.9
214360700000.0,158484.7
257232800000.0,153650.6
308679400000.0,148740.8
370415300000.0,143755.9
444498300000.0,138702.6
533398000000.0,133593.0
640077600000.0,128443.9
768093100000.0,123276.3
921711800000.0,118115.3
1106054000000.0,112988.9
1327265000000.0,107926.8
1592718000000.0,102958.7
1911262000000.0,98113.24
2293514000000.0,93417.49
2752217000000.0,88896.08
3302660000000.0,84568.78
3963192000000.0,80447.48
4755830000000.0,76533.93
5706996000000.0,72820.07
6848396000000.0,69291.22
8218075000000.0,65930.46
9861690000000.0,62721.88
11834030000000.0,59651.11
14200830000000.0,56703.89
