36 
3.000000e-09 5.048964e+04
6.000000e-09 9.382652e+03
1.200000e-08 1.107226e+04
2.400000e-08 1.309492e+04
4.800000e-08 1.540471e+04
9.600000e-08 1.810867e+04
1.920000e-07 2.126492e+04
3.840000e-07 2.487250e+04
7.680000e-07 2.888542e+04
1.536000e-06 3.358179e+04
3.072000e-06 3.884582e+04
6.144000e-06 4.483744e+04
1.228800e-05 5.147112e+04
2.457600e-05 5.886226e+04
4.915200e-05 6.757768e+04
9.830400e-05 8.058076e+04
1.966080e-04 8.902284e+04
3.932160e-04 1.046574e+05
7.864320e-04 1.197608e+05
1.572864e-03 1.366079e+05
3.145728e-03 1.628108e+05
6.291456e-03 1.562735e+05
1.258291e-02 1.431346e+05
2.516582e-02 1.100601e+05
5.033165e-02 8.088517e+04
1.006633e-01 6.431473e+04
2.013266e-01 5.201917e+04
4.026532e-01 4.464464e+04
8.053064e-01 3.986068e+04
1.610613e+00 2.699559e+04
3.221225e+00 1.354564e+04
6.442451e+00 6.878480e+03
1.288490e+01 3.090376e+03
2.576980e+01 1.513789e+03
5.153961e+01 7.812278e+02
1.030792e+02 2.345717e+02
