1.000000e+08 1.042915e+07 9.396452e+06 
9.090909e+07 9.947129e+06 8.956246e+06 
8.264463e+07 9.487498e+06 8.535312e+06 
7.513148e+07 9.049239e+06 8.133830e+06 
6.830135e+07 8.631370e+06 7.750595e+06 
6.209213e+07 8.232957e+06 7.384328e+06 
5.644739e+07 7.853122e+06 7.034644e+06 
5.131581e+07 7.491026e+06 6.700528e+06 
4.665074e+07 7.145875e+06 6.380890e+06 
4.240976e+07 6.816927e+06 6.075511e+06 
3.855433e+07 6.503473e+06 5.783333e+06 
3.504939e+07 6.204853e+06 5.503666e+06 
3.186308e+07 5.920447e+06 5.235855e+06 
2.896644e+07 5.649679e+06 4.979227e+06 
2.633313e+07 5.392018e+06 4.733533e+06 
2.393920e+07 5.146968e+06 4.497714e+06 
2.176291e+07 4.914081e+06 4.271354e+06 
1.978447e+07 4.692952e+06 4.053848e+06 
1.798588e+07 4.483223e+06 3.845195e+06 
1.635080e+07 4.284566e+06 3.644262e+06 
1.486436e+07 4.096707e+06 3.451070e+06 
1.351306e+07 3.919401e+06 3.265005e+06 
1.228460e+07 3.752442e+06 3.085982e+06 
1.116782e+07 3.595644e+06 2.913585e+06 
1.015256e+07 3.448841e+06 2.747607e+06 
9.229600e+06 3.311873e+06 2.588024e+06 
8.390545e+06 3.184568e+06 2.434786e+06 
7.627768e+06 3.066730e+06 2.287588e+06 
6.934335e+06 2.958128e+06 2.146796e+06 
6.303941e+06 2.858473e+06 2.012006e+06 
5.730855e+06 2.767423e+06 1.883670e+06 
5.209868e+06 2.684566e+06 1.761929e+06 
4.736244e+06 2.609424e+06 1.646486e+06 
4.305676e+06 2.541467e+06 1.537729e+06 
3.914251e+06 2.480117e+06 1.435412e+06 
3.558410e+06 2.424771e+06 1.339678e+06 
3.234918e+06 2.374816e+06 1.250324e+06 
2.940835e+06 2.329648e+06 1.167133e+06 
2.673486e+06 2.288691e+06 1.089916e+06 
2.430442e+06 2.251406e+06 1.018371e+06 
2.209493e+06 2.217303e+06 9.522714e+05 
2.008630e+06 2.185946e+06 8.912295e+05 
1.826027e+06 2.156954e+06 8.349006e+05 
1.660025e+06 2.129997e+06 7.829816e+05 
1.509113e+06 2.104795e+06 7.352285e+05 
1.371921e+06 2.081111e+06 6.911651e+05 
1.247201e+06 2.058750e+06 6.506185e+05 
1.133819e+06 2.037544e+06 6.132487e+05 
1.030745e+06 2.017356e+06 5.788128e+05 
9.370406e+05 1.998070e+06 5.470631e+05 
8.518551e+05 1.979589e+06 5.178010e+05 
7.744138e+05 1.961831e+06 4.908140e+05 
7.040125e+05 1.944724e+06 4.659197e+05 
6.400114e+05 1.928208e+06 4.429463e+05 
5.818285e+05 1.912230e+06 4.217415e+05 
5.289350e+05 1.896742e+06 4.021679e+05 
4.808500e+05 1.881705e+06 3.840999e+05 
4.371364e+05 1.867080e+06 3.674227e+05 
3.973967e+05 1.852835e+06 3.520312e+05 
3.612697e+05 1.838939e+06 3.378292e+05 
3.284270e+05 1.825363e+06 3.247286e+05 
2.985700e+05 1.812084e+06 3.126486e+05 
