time,modulu
3e-11,86961660.0
3.6e-11,85290520.0
4.32e-11,83364430.0
5.184e-11,81161290.0
6.2208e-11,78663610.0
7.46496e-11,75861250.0
8.957952e-11,72754640.0
1.074954e-10,69357980.0
1.289945e-10,65701900.0
1.547934e-10,61834890.0
1.857521e-10,57822510.0
2.229025e-10,53743770.0
2.67483e-10,49684310.0
3.209796e-10,45727360.0
3.851755e-10,41944140.0
4.622106e-10,38386350.0
5.546528e-10,35082940.0
6.655833e-10,32040900.0
7.987e-10,29251820.0
9.5844e-10,26705880.0
1.150128e-09,24381920.0
1.380154e-09,22260640.0
1.656184e-09,20324440.0
1.987421e-09,18557240.0
2.384905e-09,16944380.0
2.861886e-09,15472490.0
3.434264e-09,14129410.0
4.121117e-09,12904000.0
4.94534e-09,11786170.0
5.934408e-09,10766710.0
7.121289e-09,9837234.0
8.545547e-09,8990143.0
1.025466e-08,8218531.0
1.230559e-08,7516146.0
1.476671e-08,6877331.0
1.772005e-08,6296989.0
2.126406e-08,5770530.0
2.551687e-08,5293841.0
3.062024e-08,4863242.0
3.674429e-08,4475454.0
4.409315e-08,4127552.0
5.291178e-08,3816931.0
6.349413e-08,3541253.0
7.619296e-08,3298389.0
9.143155e-08,3086358.0
1.097179e-07,2903244.0
1.316614e-07,2747115.0
1.579937e-07,2615935.0
1.895925e-07,2507480.0
2.27511e-07,2419279.0
2.730131e-07,2348600.0
3.276158e-07,2292494.0
3.931389e-07,2247913.0
4.717667e-07,2211899.0
5.661201e-07,2181809.0
6.793441e-07,2155525.0
8.152129e-07,2131570.0
9.782555e-07,2109101.0
1.173907e-06,2087775.0
1.408688e-06,2067542.0
1.690425e-06,2048460.0
2.028511e-06,2030569.0
2.434213e-06,2013853.0
2.921055e-06,1998246.0
3.505266e-06,1983657.0
4.206319e-06,1969989.0
5.047583e-06,1957148.0
6.0571e-06,1945047.0
7.26852e-06,1933607.0
8.722224e-06,1922752.0
1.046667e-05,1912416.0
1.256e-05,1902535.0
1.5072e-05,1893052.0
1.80864e-05,1883914.0
2.170368e-05,1875070.0
2.604442e-05,1866475.0
3.125331e-05,1858087.0
3.750397e-05,1849865.0
4.500476e-05,1841772.0
5.400571e-05,1833774.0
6.480685e-05,1825838.0
7.776822e-05,1817933.0
9.332187e-05,1810032.0
0.0001119862,1802105.0
0.0001343835,1778427.0
0.0001612602,1772121.0
0.0001935122,1765559.0
0.0002322147,1758733.0
0.0002786576,1751632.0
0.0003343891,1744244.0
0.000401267,1736560.0
0.0004815203,1728567.0
0.0005778244,1720255.0
0.0006933893,1711613.0
0.0008320672,1702629.0
0.0009984806,1693292.0
0.001198177,1683593.0
0.001437812,1673522.0
0.001725374,1663070.0
0.002070449,1652231.0
0.002484539,1640999.0
0.002981447,1629371.0
0.003577736,1617346.0
0.004293284,1604926.0
0.005151941,1592117.0
0.006182329,1578926.0
0.007418794,1565365.0
0.008902553,1551451.0
0.01068306,1537204.0
0.01281968,1522647.0
0.01538361,1507808.0
0.01846033,1492719.0
0.0221524,1477414.0
0.02658288,1461930.0
0.03189946,1446308.0
0.03827935,1430589.0
0.04593522,1414815.0
0.05512226,1399029.0
0.06614672,1383272.0
0.07937606,1367584.0
0.09525127,1352005.0
0.1143015,1336568.0
0.1371618,1321307.0
0.1645942,1306248.0
0.197513,1291416.0
0.2370156,1276831.0
0.2844188,1262509.0
0.3413025,1248460.0
0.409563,1234693.0
0.4914756,1221212.0
0.5897708,1208017.0
0.7077249,1195107.0
0.8492699,1182477.0
1.019124,1170121.0
1.222949,1158032.0
1.467538,1146199.0
1.761046,1134614.0
2.113255,1123267.0
2.535906,1112146.0
3.043088,1101243.0
3.651705,1090546.0
4.382046,1080046.0
5.258455,1069735.0
6.310146,1059603.0
7.572176,1049643.0
9.086611,1039846.0
10.90393,1030206.0
13.08472,1020715.0
15.70166,1011368.0
18.842,1002158.0
22.6104,993080.8
27.13247,984130.5
32.55897,975302.4
39.07076,966592.0
46.88492,957995.2
56.2619,949507.7
67.51428,941125.9
81.01714,932846.2
97.22056,924665.0
116.6647,916579.3
139.9976,908585.9
167.9971,900682.0
201.5966,892864.9
241.9159,885132.1
290.299,877481.1
348.3589,869909.6
418.0306,862415.5
501.6367,854996.7
601.9641,847651.3
722.3569,840377.5
866.8283,833173.6
1040.194,826038.0
1248.233,818969.1
1497.879,811965.3
1797.455,805025.2
2156.946,798147.3
2588.335,791330.1
3106.003,784572.3
3727.203,777872.6
