time,modulu
16357630.0,140566.2
19629160.0,133888.5
23554990.0,127187.0
28265980.0,120485.2
33919180.0,113816.8
40703020.0,107224.0
48843620.0,100753.0
58612340.0,94448.8
70334810.0,88350.2
84401780.0,82485.21
101282100.0,76868.31
121538600.0,71499.99
145846300.0,66369.63
175015500.0,61461.14
210018600.0,56759.77
252022400.0,52257.82
302426800.0,47957.2
362912200.0,43868.4
435494600.0,40006.61
522593500.0,36386.74
627112300.0,33018.36
752534700.0,29902.15
903041700.0,27028.99
1083650000.0,24382.06
1300380000.0,21941.02
1560456000.0,19686.3
1872547000.0,17601.87
2247057000.0,15675.91
2696468000.0,13899.98
3235762000.0,12267.45
3882914000.0,10772.25
4659497000.0,9408.361
5591396000.0,8170.034
6709675000.0,7052.194
8051610000.0,6050.516
9661932000.0,5160.994
11594320000.0,4379.036
13913180000.0,3698.423
16695820000.0,3110.718
20034980000.0,2605.572
24041980000.0,2171.885
28850370000.0,1799.226
34620450000.0,1478.864
41544540000.0,1204.041
49853450000.0,969.6094
59824140000.0,771.3884
71788960000.0,605.6132
86146760000.0,468.6377
103376100000.0,356.9028
124051300000.0,267.0427
148861600000.0,195.9809
178633900000.0,140.9324
214360700000.0,99.32669
257232800000.0,68.7218
308679400000.0,46.78613
370415300000.0,31.37478
444498300000.0,20.66152
533398000000.0,13.24227
640077600000.0,8.141036
768093100000.0,4.71578
921711800000.0,2.524972
1106054000000.0,1.225061
1327265000000.0,0.5272277
1592718000000.0,0.1964905
1911262000000.0,0.06166554
2293514000000.0,0.015766
2752217000000.0,0.003155736
3302660000000.0,0.0004711036
3963192000000.0,4.941565e-05
4755830000000.0,3.384582e-06
5706996000000.0,1.384253e-07
6848396000000.0,3.03483e-09
8218075000000.0,3.134201e-11
9861690000000.0,1.306736e-13
11834030000000.0,1.829646e-16
14200830000000.0,6.904744e-20
