time,modulu
3e-11,87114380.0
3.6e-11,85439240.0
4.32e-11,83508680.0
5.184e-11,81300630.0
6.2208e-11,78797630.0
7.46496e-11,75989620.0
8.957952e-11,72877160.0
1.074954e-10,69474580.0
1.289945e-10,65812680.0
1.547934e-10,61940150.0
1.857521e-10,57922750.0
2.229025e-10,53839630.0
2.67483e-10,49776520.0
3.209796e-10,45816650.0
3.851755e-10,42031150.0
4.622106e-10,38471550.0
5.546528e-10,35166640.0
6.655833e-10,32123330.0
7.987e-10,29332980.0
9.5844e-10,26785650.0
1.150128e-09,24460280.0
1.380154e-09,22337440.0
1.656184e-09,20399580.0
1.987421e-09,18630660.0
2.384905e-09,17015950.0
2.861886e-09,15542070.0
3.434264e-09,14196860.0
4.121117e-09,12969160.0
4.94534e-09,11848830.0
5.934408e-09,10826680.0
7.121289e-09,9894277.0
8.545547e-09,9043989.0
1.025466e-08,8268897.0
1.230559e-08,7562683.0
1.476671e-08,6919651.0
1.772005e-08,6334661.0
2.126406e-08,5803053.0
2.551687e-08,5320685.0
3.062024e-08,4883786.0
3.674429e-08,4489028.0
4.409315e-08,4133411.0
5.291178e-08,3814299.0
6.349413e-08,3529313.0
7.619296e-08,3276302.0
9.143155e-08,3053316.0
1.097179e-07,2858507.0
1.316614e-07,2690073.0
1.579937e-07,2546159.0
1.895925e-07,2424825.0
2.27511e-07,2323904.0
2.730131e-07,2241015.0
3.276158e-07,2173540.0
3.931389e-07,2118689.0
4.717667e-07,2073639.0
5.661201e-07,2035708.0
6.793441e-07,2002566.0
8.152129e-07,1972405.0
9.782555e-07,1944007.0
1.173907e-06,1916704.0
1.408688e-06,1890234.0
1.690425e-06,1864557.0
2.028511e-06,1839701.0
2.434213e-06,1815673.0
2.921055e-06,1792434.0
3.505266e-06,1769906.0
4.206319e-06,1747994.0
5.047583e-06,1726600.0
6.0571e-06,1705630.0
7.26852e-06,1684995.0
8.722224e-06,1664611.0
1.046667e-05,1644400.0
1.256e-05,1624290.0
1.5072e-05,1604214.0
1.80864e-05,1584109.0
2.170368e-05,1563917.0
2.604442e-05,1543583.0
3.125331e-05,1523057.0
3.750397e-05,1502294.0
4.500476e-05,1481251.0
