0.000000e+00 1.000000e+00 1.000000e+00  1.000000e+00 
1.000000e-04 9.979134e-01 9.979134e-01  9.979134e-01 
1.005000e-04 9.979108e-01 9.979108e-01 9.979108e-01  
1.010025e-04 9.979082e-01 9.979082e-01 9.979082e-01  
1.015075e-04 9.979056e-01 9.979056e-01 9.979056e-01  
1.020151e-04 9.979030e-01 9.979030e-01 9.979030e-01  
1.025251e-04 9.979003e-01 9.979003e-01 9.979003e-01  
1.030378e-04 9.978977e-01 9.978977e-01 9.978977e-01  
1.035529e-04 9.978951e-01 9.978951e-01 9.978951e-01  
1.040707e-04 9.978925e-01 9.978925e-01 9.978925e-01  
1.045911e-04 9.978898e-01 9.978898e-01 9.978898e-01  
1.051140e-04 9.978872e-01 9.978872e-01 9.978872e-01  
1.056396e-04 9.978846e-01 9.978846e-01 9.978846e-01  
1.061678e-04 9.978819e-01 9.978819e-01 9.978819e-01  
1.066986e-04 9.978793e-01 9.978793e-01 9.978793e-01  
1.072321e-04 9.978767e-01 9.978767e-01 9.978767e-01  
1.077683e-04 9.978740e-01 9.978740e-01 9.978740e-01  
1.083071e-04 9.978714e-01 9.978714e-01 9.978714e-01  
1.088487e-04 9.978687e-01 9.978687e-01 9.978687e-01  
1.093929e-04 9.978660e-01 9.978660e-01 9.978660e-01  
1.099399e-04 9.978634e-01 9.978634e-01 9.978634e-01  
1.104896e-04 9.978607e-01 9.978607e-01 9.978607e-01  
1.110420e-04 9.978580e-01 9.978580e-01 9.978580e-01  
1.115972e-04 9.978554e-01 9.978554e-01 9.978554e-01  
1.121552e-04 9.978527e-01 9.978527e-01 9.978527e-01  
1.127160e-04 9.978500e-01 9.978500e-01 9.978500e-01  
1.132796e-04 9.978473e-01 9.978473e-01 9.978473e-01  
1.138460e-04 9.978447e-01 9.978447e-01 9.978447e-01  
1.144152e-04 9.978420e-01 9.978420e-01 9.978420e-01  
1.149873e-04 9.978393e-01 9.978393e-01 9.978393e-01  
1.155622e-04 9.978366e-01 9.978366e-01 9.978366e-01  
1.161400e-04 9.978339e-01 9.978339e-01 9.978339e-01  
1.167207e-04 9.978312e-01 9.978312e-01 9.978312e-01  
1.173043e-04 9.978285e-01 9.978285e-01 9.978285e-01  
1.178908e-04 9.978258e-01 9.978258e-01 9.978258e-01  
1.184803e-04 9.978230e-01 9.978230e-01 9.978230e-01  
1.190727e-04 9.978203e-01 9.978203e-01 9.978203e-01  
1.196681e-04 9.978176e-01 9.978176e-01 9.978176e-01  
1.202664e-04 9.978149e-01 9.978149e-01 9.978149e-01  
1.208677e-04 9.978122e-01 9.978122e-01 9.978122e-01  
1.214721e-04 9.978094e-01 9.978094e-01 9.978094e-01  
1.220794e-04 9.978067e-01 9.978067e-01 9.978067e-01  
1.226898e-04 9.978040e-01 9.978040e-01 9.978040e-01  
1.233033e-04 9.978012e-01 9.978012e-01 9.978012e-01  
1.239198e-04 9.977985e-01 9.977985e-01 9.977985e-01  
1.245394e-04 9.977957e-01 9.977957e-01 9.977957e-01  
1.251621e-04 9.977930e-01 9.977930e-01 9.977930e-01  
1.257879e-04 9.977902e-01 9.977902e-01 9.977902e-01  
1.264168e-04 9.977875e-01 9.977875e-01 9.977875e-01  
1.270489e-04 9.977847e-01 9.977847e-01 9.977847e-01  
1.276842e-04 9.977820e-01 9.977820e-01 9.977820e-01  
1.283226e-04 9.977792e-01 9.977792e-01 9.977792e-01  
1.289642e-04 9.977764e-01 9.977764e-01 9.977764e-01  
1.296090e-04 9.977736e-01 9.977736e-01 9.977736e-01  
1.302571e-04 9.977709e-01 9.977709e-01 9.977709e-01  
1.309083e-04 9.977681e-01 9.977681e-01 9.977681e-01  
1.315629e-04 9.977653e-01 9.977653e-01 9.977653e-01  
1.322207e-04 9.977625e-01 9.977625e-01 9.977625e-01  
1.328818e-04 9.977597e-01 9.977597e-01 9.977597e-01  
1.335462e-04 9.977569e-01 9.977569e-01 9.977569e-01  
1.342139e-04 9.977541e-01 9.977541e-01 9.977541e-01  
1.348850e-04 9.977513e-01 9.977513e-01 9.977513e-01  
1.355594e-04 9.977485e-01 9.977485e-01 9.977485e-01  
1.362372e-04 9.977457e-01 9.977457e-01 9.977457e-01  
1.369184e-04 9.977429e-01 9.977429e-01 9.977429e-01  
1.376030e-04 9.977401e-01 9.977401e-01 9.977401e-01  
1.382910e-04 9.977373e-01 9.977373e-01 9.977373e-01  
1.389825e-04 9.977344e-01 9.977344e-01 9.977344e-01  
1.396774e-04 9.977316e-01 9.977316e-01 9.977316e-01  
1.403758e-04 9.977288e-01 9.977288e-01 9.977288e-01  
1.410777e-04 9.977260e-01 9.977260e-01 9.977260e-01  
1.417831e-04 9.977231e-01 9.977231e-01 9.977231e-01  
1.424920e-04 9.977203e-01 9.977203e-01 9.977203e-01  
1.432044e-04 9.977174e-01 9.977174e-01 9.977174e-01  
1.439204e-04 9.977146e-01 9.977146e-01 9.977146e-01  
1.446401e-04 9.977117e-01 9.977117e-01 9.977117e-01  
1.453633e-04 9.977089e-01 9.977089e-01 9.977089e-01  
1.460901e-04 9.977060e-01 9.977060e-01 9.977060e-01  
1.468205e-04 9.977032e-01 9.977032e-01 9.977032e-01  
1.475546e-04 9.977003e-01 9.977003e-01 9.977003e-01  
1.482924e-04 9.976974e-01 9.976974e-01 9.976974e-01  
1.490339e-04 9.976946e-01 9.976946e-01 9.976946e-01  
1.497790e-04 9.976917e-01 9.976917e-01 9.976917e-01  
1.505279e-04 9.976888e-01 9.976888e-01 9.976888e-01  
1.512806e-04 9.976859e-01 9.976859e-01 9.976859e-01  
1.520370e-04 9.976830e-01 9.976830e-01 9.976830e-01  
1.527971e-04 9.976801e-01 9.976801e-01 9.976801e-01  
1.535611e-04 9.976772e-01 9.976772e-01 9.976772e-01  
1.543289e-04 9.976744e-01 9.976744e-01 9.976744e-01  
1.551006e-04 9.976714e-01 9.976714e-01 9.976714e-01  
1.558761e-04 9.976685e-01 9.976685e-01 9.976685e-01  
1.566555e-04 9.976656e-01 9.976656e-01 9.976656e-01  
1.574387e-04 9.976627e-01 9.976627e-01 9.976627e-01  
1.582259e-04 9.976598e-01 9.976598e-01 9.976598e-01  
1.590171e-04 9.976569e-01 9.976569e-01 9.976569e-01  
1.598122e-04 9.976540e-01 9.976540e-01 9.976540e-01  
1.606112e-04 9.976510e-01 9.976510e-01 9.976510e-01  
1.614143e-04 9.976481e-01 9.976481e-01 9.976481e-01  
1.622213e-04 9.976452e-01 9.976452e-01 9.976452e-01  
1.630324e-04 9.976422e-01 9.976422e-01 9.976422e-01  
1.638476e-04 9.976393e-01 9.976393e-01 9.976393e-01  
1.646668e-04 9.976364e-01 9.976364e-01 9.976364e-01  
1.654902e-04 9.976334e-01 9.976334e-01 9.976334e-01  
1.663176e-04 9.976305e-01 9.976305e-01 9.976305e-01  
1.671492e-04 9.976275e-01 9.976275e-01 9.976275e-01  
1.679850e-04 9.976245e-01 9.976245e-01 9.976245e-01  
1.688249e-04 9.976216e-01 9.976216e-01 9.976216e-01  
1.696690e-04 9.976186e-01 9.976186e-01 9.976186e-01  
1.705174e-04 9.976156e-01 9.976156e-01 9.976156e-01  
1.713699e-04 9.976127e-01 9.976127e-01 9.976127e-01  
1.722268e-04 9.976097e-01 9.976097e-01 9.976097e-01  
1.730879e-04 9.976067e-01 9.976067e-01 9.976067e-01  
1.739534e-04 9.976037e-01 9.976037e-01 9.976037e-01  
1.748231e-04 9.976007e-01 9.976007e-01 9.976007e-01  
1.756973e-04 9.975977e-01 9.975977e-01 9.975977e-01  
1.765757e-04 9.975947e-01 9.975947e-01 9.975947e-01  
1.774586e-04 9.975917e-01 9.975917e-01 9.975917e-01  
1.783459e-04 9.975887e-01 9.975887e-01 9.975887e-01  
1.792376e-04 9.975857e-01 9.975857e-01 9.975857e-01  
1.801338e-04 9.975827e-01 9.975827e-01 9.975827e-01  
1.810345e-04 9.975797e-01 9.975797e-01 9.975797e-01  
1.819397e-04 9.975767e-01 9.975767e-01 9.975767e-01  
1.828494e-04 9.975737e-01 9.975737e-01 9.975737e-01  
1.837636e-04 9.975706e-01 9.975706e-01 9.975706e-01  
1.846824e-04 9.975676e-01 9.975676e-01 9.975676e-01  
1.856058e-04 9.975646e-01 9.975646e-01 9.975646e-01  
1.865339e-04 9.975615e-01 9.975615e-01 9.975615e-01  
1.874665e-04 9.975585e-01 9.975585e-01 9.975585e-01  
1.884039e-04 9.975554e-01 9.975554e-01 9.975554e-01  
1.893459e-04 9.975524e-01 9.975524e-01 9.975524e-01  
1.902926e-04 9.975493e-01 9.975493e-01 9.975493e-01  
1.912441e-04 9.975463e-01 9.975463e-01 9.975463e-01  
1.922003e-04 9.975432e-01 9.975432e-01 9.975432e-01  
1.931613e-04 9.975402e-01 9.975402e-01 9.975402e-01  
1.941271e-04 9.975371e-01 9.975371e-01 9.975371e-01  
1.950978e-04 9.975340e-01 9.975340e-01 9.975340e-01  
1.960732e-04 9.975309e-01 9.975309e-01 9.975309e-01  
1.970536e-04 9.975279e-01 9.975279e-01 9.975279e-01  
1.980389e-04 9.975248e-01 9.975248e-01 9.975248e-01  
1.990291e-04 9.975217e-01 9.975217e-01 9.975217e-01  
2.000242e-04 9.975186e-01 9.975186e-01 9.975186e-01  
2.010243e-04 9.975155e-01 9.975155e-01 9.975155e-01  
2.020295e-04 9.975124e-01 9.975124e-01 9.975124e-01  
