3.000000e-11 8.704389e+07 
3.600000e-11 8.537064e+07 
4.320000e-11 8.344218e+07 
5.184000e-11 8.123644e+07 
6.220800e-11 7.873592e+07 
7.464960e-11 7.593054e+07 
8.957952e-11 7.282080e+07 
1.074954e-10 6.942095e+07 
1.289945e-10 6.576173e+07 
1.547934e-10 6.189174e+07 
1.857521e-10 5.787665e+07 
2.229025e-10 5.379554e+07 
2.674830e-10 4.973410e+07 
3.209796e-10 4.577557e+07 
3.851755e-10 4.199112e+07 
4.622106e-10 3.843235e+07 
5.546528e-10 3.512812e+07 
6.655833e-10 3.208539e+07 
7.987000e-10 2.929561e+07 
9.584400e-10 2.674892e+07 
1.150128e-09 2.442418e+07 
1.380154e-09 2.230206e+07 
1.656184e-09 2.036496e+07 
1.987421e-09 1.859681e+07 
2.384905e-09 1.698294e+07 
2.861886e-09 1.550997e+07 
3.434264e-09 1.416571e+07 
4.121117e-09 1.293905e+07 
4.945340e-09 1.181984e+07 
5.934408e-09 1.079890e+07 
7.121289e-09 9.867819e+06 
8.545547e-09 9.018969e+06 
1.025466e-08 8.245436e+06 
1.230559e-08 7.540937e+06 
1.476671e-08 6.899795e+06 
1.772005e-08 6.316885e+06 
2.126406e-08 5.787581e+06 
2.551687e-08 5.307747e+06 
3.062024e-08 4.873663e+06 
3.674429e-08 4.482017e+06 
4.409315e-08 4.129848e+06 
5.291178e-08 3.814532e+06 
6.349413e-08 3.533709e+06 
7.619296e-08 3.285244e+06 
9.143155e-08 3.067174e+06 
1.097179e-07 2.877631e+06 
1.316614e-07 2.714752e+06 
1.579937e-07 2.576616e+06 
1.895925e-07 2.461152e+06 
2.275110e-07 2.366061e+06 
2.730131e-07 2.288805e+06 
3.276158e-07 2.226611e+06 
3.931389e-07 2.176561e+06 
4.717667e-07 2.135753e+06 
5.661201e-07 2.101504e+06 
6.793441e-07 2.071561e+06 
8.152129e-07 2.044253e+06 
9.782555e-07 2.018530e+06 
1.173907e-06 1.993879e+06 
1.408688e-06 1.970149e+06 
1.690425e-06 1.947357e+06 
2.028511e-06 1.925546e+06 
2.434213e-06 1.904714e+06 
2.921055e-06 1.884812e+06 
3.505266e-06 1.865751e+06 
4.206319e-06 1.847436e+06 
5.047583e-06 1.829767e+06 
6.057100e-06 1.812652e+06 
7.268520e-06 1.796004e+06 
8.722224e-06 1.779744e+06 
1.046667e-05 1.763798e+06 
1.256000e-05 1.748095e+06 
1.507200e-05 1.732572e+06 
1.808640e-05 1.717168e+06 
2.170368e-05 1.701826e+06 
2.604442e-05 1.686494e+06 
3.125331e-05 1.671122e+06 
3.750397e-05 1.655662e+06 
4.500476e-05 1.640070e+06 
5.400571e-05 1.624304e+06 
6.480685e-05 1.608323e+06 
7.776822e-05 1.592089e+06 
9.332187e-05 1.563123e+06 
1.119862e-04 1.548160e+06 
1.343835e-04 1.532634e+06 
1.612602e-04 1.516531e+06 
1.935122e-04 1.499841e+06 
2.322147e-04 1.482556e+06 
2.786576e-04 1.464671e+06 
3.343891e-04 1.446184e+06 
4.012670e-04 1.427100e+06 
4.815203e-04 1.407424e+06 
5.778244e-04 1.387169e+06 
6.933893e-04 1.366353e+06 
8.320672e-04 1.344998e+06 
9.984806e-04 1.323134e+06 
1.198177e-03 1.300795e+06 
1.437812e-03 1.278021e+06 
1.725374e-03 1.254857e+06 
2.070449e-03 1.231354e+06 
2.484539e-03 1.207567e+06 
2.981447e-03 1.183554e+06 
3.577736e-03 1.159375e+06 
4.293284e-03 1.135095e+06 
5.151941e-03 1.110778e+06 
6.182329e-03 1.086487e+06 
7.418794e-03 1.062287e+06 
8.902553e-03 1.038237e+06 
1.068306e-02 1.014397e+06 
1.281968e-02 9.908218e+05 
1.538361e-02 9.675603e+05 
1.846033e-02 9.446584e+05 
2.215240e-02 9.221557e+05 
2.658288e-02 9.000862e+05 
3.189946e-02 8.784781e+05 
3.827935e-02 8.573539e+05 
4.593522e-02 8.367302e+05 
5.512226e-02 8.166184e+05 
