41 
3.000000e-09 4.024336e+04
6.000000e-09 7.508509e+03
1.200000e-08 8.877381e+03
2.400000e-08 1.049442e+04
4.800000e-08 1.239097e+04
9.600000e-08 1.460054e+04
1.920000e-07 1.717426e+04
3.840000e-07 2.013597e+04
7.680000e-07 2.358467e+04
1.536000e-06 2.755422e+04
3.072000e-06 3.203917e+04
6.144000e-06 3.711628e+04
1.228800e-05 4.288308e+04
2.457600e-05 4.931781e+04
4.915200e-05 5.754772e+04
9.830400e-05 6.498744e+04
1.966080e-04 7.535698e+04
3.932160e-04 8.715233e+04
7.864320e-04 1.001921e+05
1.572864e-03 1.120602e+05
3.145728e-03 1.201885e+05
6.291456e-03 1.207477e+05
1.258291e-02 1.219241e+05
2.516582e-02 1.207882e+05
5.033165e-02 9.787824e+04
1.006633e-01 8.445544e+04
2.013266e-01 6.457860e+04
4.026532e-01 6.044469e+04
8.053064e-01 5.499080e+04
1.610613e+00 5.556869e+04
3.221225e+00 4.697220e+04
6.442451e+00 3.316782e+04
1.288490e+01 3.046248e+04
2.576980e+01 2.049363e+04
5.153961e+01 2.284082e+04
1.030792e+02 1.341703e+04
2.061584e+02 8.608540e+03
4.123169e+02 4.571311e+03
8.246337e+02 1.617019e+03
1.649267e+03 3.517177e+02
3.298535e+03 8.670222e+01
