time,modulu
3e-11,87010720.0
3.6e-11,85338320.0
4.32e-11,83410820.0
5.184e-11,81206120.0
6.2208e-11,78706740.0
7.46496e-11,75902580.0
8.957952e-11,72794100.0
1.074954e-10,69395540.0
1.289945e-10,65737590.0
1.547934e-10,61868790.0
1.857521e-10,57854800.0
2.229025e-10,53774640.0
2.67483e-10,49714000.0
3.209796e-10,45756100.0
3.851755e-10,41972140.0
4.622106e-10,38413760.0
5.546528e-10,35109860.0
6.655833e-10,32067410.0
7.987e-10,29277910.0
9.5844e-10,26731520.0
1.150128e-09,24407090.0
1.380154e-09,22285310.0
1.656184e-09,20348570.0
1.987421e-09,18580790.0
2.384905e-09,16967320.0
2.861886e-09,15494780.0
3.434264e-09,14150990.0
4.121117e-09,12924830.0
4.94534e-09,11806170.0
5.934408e-09,10785810.0
7.121289e-09,9855364.0
8.545547e-09,9007212.0
1.025466e-08,8234438.0
1.230559e-08,7530775.0
1.476671e-08,6890555.0
1.772005e-08,6308656.0
2.126406e-08,5780478.0
2.551687e-08,5301884.0
3.062024e-08,4869177.0
3.674429e-08,4479053.0
4.409315e-08,4128570.0
5.291178e-08,3815109.0
6.349413e-08,3536322.0
7.619296e-08,3290074.0
9.143155e-08,3074398.0
1.097179e-07,2887410.0
1.316614e-07,2727218.0
1.579937e-07,2591862.0
1.895925e-07,2479207.0
2.27511e-07,2386889.0
2.730131e-07,2312290.0
3.276158e-07,2252566.0
3.931389e-07,2204742.0
4.717667e-07,2165888.0
5.661201e-07,2133331.0
6.793441e-07,2104865.0
8.152129e-07,2078894.0
9.782555e-07,2054452.0
1.173907e-06,2031097.0
1.408688e-06,2008723.0
1.690425e-06,1987367.0
2.028511e-06,1967075.0
2.434213e-06,1947838.0
2.921055e-06,1929600.0
3.505266e-06,1912271.0
4.206319e-06,1895754.0
5.047583e-06,1879952.0
6.0571e-06,1864774.0
7.26852e-06,1850136.0
8.722224e-06,1835960.0
1.046667e-05,1822174.0
1.256e-05,1808711.0
1.5072e-05,1795508.0
1.80864e-05,1782508.0
2.170368e-05,1769656.0
2.604442e-05,1756901.0
3.125331e-05,1744195.0
3.750397e-05,1731493.0
4.500476e-05,1718753.0
5.400571e-05,1705934.0
6.480685e-05,1693000.0
7.776822e-05,1679915.0
9.332187e-05,1666646.0
0.0001119862,1640075.0
0.0001343835,1628149.0
0.0001612602,1615760.0
0.0001935122,1602894.0
0.0002322147,1589536.0
0.0002786576,1575675.0
0.0003343891,1561300.0
0.000401267,1546401.0
0.0004815203,1530972.0
0.0005778244,1515008.0
0.0006933893,1498508.0
0.0008320672,1481475.0
0.0009984806,1463913.0
0.001198177,1445835.0
0.001437812,1427254.0
0.001725374,1408192.0
0.002070449,1388674.0
0.002484539,1368731.0
0.002981447,1348398.0
0.003577736,1327717.0
0.004293284,1306732.0
0.005151941,1285493.0
0.006182329,1264052.0
0.007418794,1242465.0
0.008902553,1220788.0
0.01068306,1199078.0
0.01281968,1177392.0
0.01538361,1155783.0
0.01846033,1134305.0
0.0221524,1113007.0
0.02658288,1091933.0
0.03189946,1071123.0
0.03827935,1050613.0
0.04593522,1030434.0
0.05512226,1010610.0
0.06614672,991162.0
0.07937606,972105.3
0.09525127,953450.6
0.1143015,935204.3
0.1371618,917368.9
0.1645942,899943.6
0.197513,882924.4
0.2370156,866304.9
0.2844188,850076.8
0.3413025,834229.8
0.409563,818752.6
0.4914756,803633.3
0.5897708,788859.3
0.7077249,774418.1
0.8492699,760297.4
1.019124,746485.2
1.222949,732969.8
1.467538,719740.0
1.761046,706785.2
2.113255,694095.0
2.535906,681659.4
3.043088,669468.7
3.651705,657513.5
4.382046,645784.4
5.258455,634272.2
6.310146,622967.8
7.572176,611862.0
9.086611,600945.7
10.90393,590209.6
13.08472,579644.7
15.70166,569241.7
18.842,558991.3
22.6104,548884.6
27.13247,538912.6
32.55897,529066.6
39.07076,519338.2
46.88492,509719.6
56.2619,500203.2
67.51428,490782.3
81.01714,481450.7
97.22056,472203.0
116.6647,463034.9
139.9976,453942.9
167.9971,444924.4
201.5966,435978.1
241.9159,427103.4
290.299,418300.3
348.3589,409569.2
418.0306,400910.0
501.6367,392321.5
601.9641,383801.2
722.3569,375344.8
866.8283,366946.8
1040.194,358601.6
1248.233,350304.2
1497.879,342050.7
1797.455,333837.8
2156.946,325662.0
2588.335,317518.2
3106.003,309398.3
3727.203,301290.0
4472.644,293177.4
5367.172,285043.0
6440.607,276871.1
7728.728,268651.7
9274.474,260382.9
11129.37,252072.2
13355.24,243735.4
16026.29,235395.1
19231.55,227078.1
23077.86,218812.3
27693.43,210624.2
33232.12,202537.8
39878.54,194574.3
47854.25,186752.4
57425.1,179089.6
68910.12,171602.2
82692.14,164303.6
99230.57,157203.6
119076.7,150306.5
142892.0,143612.4
171470.4,137117.2
205764.5,130813.8
246917.4,124691.5
296300.9,118736.8
355561.1,112933.8
426673.3,107264.6
512007.9,101710.8
614409.5,96254.52
737291.4,90879.7
884749.7,85575.28
1061700.0,80337.86
1274040.0,75173.89
1528848.0,70100.02
1834617.0,65141.31
2201540.0,60327.53
2641849.0,55688.78
3170218.0,51251.53
3804262.0,47035.62
