time,modulu
0.0001612602,1635657.0
0.0001935122,1623558.0
0.0002322147,1610988.0
0.0002786576,1597933.0
0.0003343891,1584381.0
0.000401267,1570320.0
0.0004815203,1555740.0
0.0005778244,1540634.0
0.0006933893,1524996.0
0.0008320672,1508825.0
0.0009984806,1492123.0
0.001198177,1474895.0
0.001437812,1457152.0
0.001725374,1438909.0
0.002070449,1420186.0
0.002484539,1401010.0
0.002981447,1381411.0
0.003577736,1361427.0
0.004293284,1341097.0
0.005151941,1320469.0
0.006182329,1299591.0
0.007418794,1278518.0
0.008902553,1257305.0
0.01068306,1236007.0
0.01281968,1214683.0
0.01538361,1193390.0
0.01846033,1172182.0
0.0221524,1151112.0
0.02658288,1130229.0
0.03189946,1109579.0
0.03827935,1089202.0
0.04593522,1069134.0
0.05512226,1049405.0
0.06614672,1030040.0
0.07937606,1011059.0
0.09525127,992476.3
0.1143015,974301.4
0.1371618,956539.5
0.1645942,939191.5
0.197513,922254.8
0.2370156,905723.7
0.2844188,889589.9
0.3413025,873843.0
0.409563,858471.1
0.4914756,843461.2
0.5897708,828799.7
0.7077249,814472.4
0.8492699,800465.6
1.019124,786765.2
1.222949,773357.9
1.467538,760230.6
1.761046,747370.7
2.113255,734766.2
2.535906,722405.5
3.043088,710277.8
3.651705,698372.8
4.382046,686680.8
5.258455,675192.9
6.310146,663900.7
7.572176,652796.7
9.086611,641873.9
10.90393,631126.1
13.08472,620547.7
15.70166,610133.5
18.842,599879.1
22.6104,589780.3
27.13247,579833.0
32.55897,570033.8
39.07076,560379.2
46.88492,550865.9
56.2619,541490.7
67.51428,532250.5
81.01714,523141.8
97.22056,514161.0
116.6647,505304.0
139.9976,496566.2
167.9971,487942.4
201.5966,479426.8
241.9159,471013.1
290.299,462694.2
348.3589,454462.8
418.0306,446311.2
501.6367,438231.3
601.9641,430215.1
722.3569,422254.9
866.8283,414343.0
1040.194,406472.8
1248.233,398638.5
1497.879,390835.8
1797.455,383061.9
2156.946,375316.2
2588.335,367600.2
3106.003,359917.6
3727.203,352274.4
4472.644,344677.4
5367.172,337133.5
6440.607,329647.0
7728.728,322218.0
9274.474,314840.2
11129.37,307500.9
13355.24,300182.2
16026.29,292864.1
19231.55,285528.9
23077.86,278163.5
27693.43,270760.7
33232.12,263318.0
39878.54,255835.5
47854.25,248314.1
57425.1,240755.0
68910.12,233159.5
82692.14,225529.6
99230.57,217869.8
119076.7,210188.1
142892.0,202496.6
171470.4,194812.2
205764.5,187155.7
246917.4,179551.1
296300.9,172022.9
355561.1,164594.0
426673.3,157282.5
512007.9,150099.4
614409.5,143048.1
737291.4,136125.7
884749.7,129325.0
1061700.0,122638.7
1274040.0,116061.5
1528848.0,109592.1
1834617.0,103233.0
2201540.0,96988.98
2641849.0,90866.18
3170218.0,84872.65
3804262.0,79020.12
4565114.0,73325.75
5478137.0,67812.42
6573764.0,62506.8
7888517.0,57436.19
9466221.0,52624.89
11359460.0,48091.05
13631360.0,43844.56
16357630.0,39886.28
19629160.0,36209.1
23554990.0,32800.1
28265980.0,29643.14
33919180.0,26721.1
40703020.0,24017.6
48843620.0,21518.38
58612340.0,19212.07
70334810.0,17089.99
84401780.0,15145.14
101282100.0,13370.58
121538600.0,11758.18
145846300.0,10298.05
175015500.0,8978.917
210018600.0,7788.834
252022400.0,6716.247
302426800.0,5750.916
362912200.0,4884.541
435494600.0,4110.86
522593500.0,3425.226
627112300.0,2823.798
752534700.0,2302.677
903041700.0,1857.251
1083650000.0,1481.899
1300380000.0,1170.059
1560456000.0,914.5312
1872547000.0,707.8426
2247057000.0,542.572
2696468000.0,411.6562
3235762000.0,308.7058
3882914000.0,228.2814
4659497000.0,166.0082
5591396000.0,118.4637
6709675000.0,82.90844
8051610000.0,57.00994
9661932000.0,38.68051
11594320000.0,26.04899
13913180000.0,17.51126
16695820000.0,11.78502
20034980000.0,7.922778
24041980000.0,5.277004
28850370000.0,3.435631
34620450000.0,2.149877
41544540000.0,1.269305
49853450000.0,0.6933207
59824140000.0,0.3429094
71788960000.0,0.149829
86146760000.0,0.05618803
103376100000.0,0.01748284
124051300000.0,0.004337562
148861600000.0,0.0008188406
178633900000.0,0.0001112506
214360700000.0,1.017843e-05
257232800000.0,5.790925e-07
308679400000.0,1.862241e-08
370415300000.0,3.01863e-10
444498300000.0,2.149868e-12
533398000000.0,5.705233e-15
640077600000.0,4.629476e-18
768093100000.0,9.060839e-22
921711800000.0,3.21792e-26
1106054000000.0,1.47379e-31
1327265000000.0,5.778037e-38
1592718000000.0,1.18592e-45
1911262000000.0,7.063255e-55
2293514000000.0,6.013501e-66
2752217000000.0,3.129158e-79
3302660000000.0,3.590173e-95
3963192000000.0,2.672067e-114
4755830000000.0,2.971761e-137
5706996000000.0,8.481778e-165
6848396000000.0,7.500913e-198
8218075000000.0,1.625978e-237
9861690000000.0,4.114839e-285
11834030000000.0,0.0
14200830000000.0,0.0
