time,modulu
3e-11,86964710.0
3.6e-11,85293490.0
4.32e-11,83367310.0
5.184e-11,81164080.0
6.2208e-11,78666280.0
7.46496e-11,75863810.0
8.957952e-11,72757090.0
1.074954e-10,69360310.0
1.289945e-10,65704120.0
1.547934e-10,61836990.0
1.857521e-10,57824520.0
2.229025e-10,53745690.0
2.67483e-10,49686150.0
3.209796e-10,45729140.0
3.851755e-10,41945880.0
4.622106e-10,38388050.0
5.546528e-10,35084610.0
6.655833e-10,32042540.0
7.987e-10,29253440.0
9.5844e-10,26707470.0
1.150128e-09,24383480.0
1.380154e-09,22262180.0
1.656184e-09,20325940.0
1.987421e-09,18558700.0
2.384905e-09,16945800.0
2.861886e-09,15473880.0
3.434264e-09,14130750.0
4.121117e-09,12905300.0
4.94534e-09,11787410.0
5.934408e-09,10767890.0
7.121289e-09,9838359.0
8.545547e-09,8991202.0
1.025466e-08,8219518.0
1.230559e-08,7517053.0
1.476671e-08,6878150.0
1.772005e-08,6297710.0
2.126406e-08,5771144.0
2.551687e-08,5294336.0
3.062024e-08,4863606.0
3.674429e-08,4475670.0
4.409315e-08,4127607.0
5.291178e-08,3816810.0
6.349413e-08,3540936.0
7.619296e-08,3297861.0
9.143155e-08,3085601.0
1.097179e-07,2902246.0
1.316614e-07,2745863.0
1.579937e-07,2614423.0
1.895925e-07,2505707.0
2.27511e-07,2417251.0
2.730131e-07,2346330.0
3.276158e-07,2290001.0
3.931389e-07,2245220.0
4.717667e-07,2209031.0
5.661201e-07,2178790.0
6.793441e-07,2152372.0
8.152129e-07,2128292.0
9.782555e-07,2105700.0
1.173907e-06,2084247.0
1.408688e-06,2063879.0
1.690425e-06,2044654.0
2.028511e-06,2026612.0
2.434213e-06,2009737.0
2.921055e-06,1993965.0
3.505266e-06,1979203.0
4.206319e-06,1965356.0
5.047583e-06,1952328.0
6.0571e-06,1940033.0
7.26852e-06,1928391.0
8.722224e-06,1917327.0
1.046667e-05,1906772.0
1.256e-05,1896665.0
1.5072e-05,1886947.0
1.80864e-05,1877565.0
2.170368e-05,1868467.0
2.604442e-05,1859608.0
3.125331e-05,1850946.0
3.750397e-05,1842438.0
4.500476e-05,1834049.0
5.400571e-05,1825743.0
6.480685e-05,1817487.0
7.776822e-05,1809250.0
9.332187e-05,1801003.0
0.0001119862,1792718.0
0.0001343835,1768967.0
0.0001612602,1762269.0
0.0001935122,1755299.0
0.0002322147,1748047.0
0.0002786576,1740503.0
0.0003343891,1732655.0
0.000401267,1724492.0
0.0004815203,1716003.0
0.0005778244,1707176.0
0.0006933893,1698001.0
0.0008320672,1688468.0
0.0009984806,1678567.0
0.001198177,1668288.0
0.001437812,1657626.0
0.001725374,1646573.0
0.002070449,1635126.0
0.002484539,1623282.0
0.002981447,1611043.0
0.003577736,1598412.0
0.004293284,1585394.0
0.005151941,1572000.0
0.006182329,1558242.0
0.007418794,1544137.0
0.008902553,1529705.0
0.01068306,1514969.0
0.01281968,1499956.0
0.01538361,1484696.0
0.01846033,1469221.0
0.0221524,1453567.0
0.02658288,1437771.0
0.03189946,1421870.0
0.03827935,1405904.0
0.04593522,1389912.0
0.05512226,1373933.0
0.06614672,1358005.0
0.07937606,1342163.0
0.09525127,1326443.0
0.1143015,1310874.0
0.1371618,1295486.0
0.1645942,1280303.0
0.197513,1265346.0
0.2370156,1250634.0
0.2844188,1236179.0
0.3413025,1221993.0
0.409563,1208081.0
0.4914756,1194449.0
0.5897708,1181097.0
0.7077249,1168023.0
0.8492699,1155225.0
1.019124,1142697.0
1.222949,1130434.0
1.467538,1118426.0
1.761046,1106666.0
2.113255,1095144.0
2.535906,1083852.0
3.043088,1072781.0
3.651705,1061919.0
4.382046,1051259.0
5.258455,1040792.0
6.310146,1030508.0
7.572176,1020400.0
9.086611,1010460.0
10.90393,1000680.0
13.08472,991053.5
15.70166,981573.9
18.842,972235.3
22.6104,963031.9
27.13247,953958.6
32.55897,945010.6
39.07076,936183.4
46.88492,927472.8
56.2619,918875.0
67.51428,910386.5
81.01714,902004.0
97.22056,893724.3
116.6647,885544.8
