3.000000e+02 1.708028e+06 8.425153e+04 
2.500000e+02 1.698326e+06 8.668227e+04 
2.083333e+02 1.688285e+06 8.918868e+04 
1.736111e+02 1.677891e+06 9.175089e+04 
1.446759e+02 1.667132e+06 9.434662e+04 
1.205633e+02 1.656003e+06 9.695140e+04 
1.004694e+02 1.644500e+06 9.953881e+04 
8.372449e+01 1.632623e+06 1.020810e+05 
6.977041e+01 1.620379e+06 1.045489e+05 
5.814201e+01 1.607778e+06 1.069134e+05 
4.845167e+01 1.594837e+06 1.091453e+05 
4.037640e+01 1.581453e+06 1.103712e+05 
3.364700e+01 1.567929e+06 1.123870e+05 
2.803916e+01 1.554136e+06 1.141741e+05 
2.336597e+01 1.540109e+06 1.157151e+05 
1.947164e+01 1.525888e+06 1.169960e+05 
1.622637e+01 1.511514e+06 1.180072e+05 
1.352197e+01 1.497030e+06 1.187434e+05 
1.126831e+01 1.482478e+06 1.192036e+05 
9.390259e+00 1.467903e+06 1.193913e+05 
7.825216e+00 1.453344e+06 1.193141e+05 
6.521013e+00 1.438841e+06 1.189833e+05 
5.434178e+00 1.424431e+06 1.184137e+05 
4.528481e+00 1.410147e+06 1.176226e+05 
3.773735e+00 1.396019e+06 1.166297e+05 
3.144779e+00 1.382072e+06 1.154561e+05 
2.620649e+00 1.368329e+06 1.141241e+05 
2.183874e+00 1.354807e+06 1.126562e+05 
1.819895e+00 1.341520e+06 1.110746e+05 
1.516579e+00 1.328478e+06 1.094010e+05 
1.263816e+00 1.315689e+06 1.076560e+05 
1.053180e+00 1.303156e+06 1.058589e+05 
8.776500e-01 1.290880e+06 1.040274e+05 
7.313750e-01 1.278859e+06 1.021772e+05 
6.094792e-01 1.267092e+06 1.003226e+05 
5.078993e-01 1.255572e+06 9.847580e+04 
4.232494e-01 1.244294e+06 9.664737e+04 
3.527079e-01 1.233251e+06 9.484616e+04 
2.939232e-01 1.222434e+06 9.307946e+04 
2.449360e-01 1.211837e+06 9.135310e+04 
2.041134e-01 1.201451e+06 8.967161e+04 
1.700945e-01 1.191266e+06 8.803830e+04 
1.417454e-01 1.181275e+06 8.645545e+04 
1.181212e-01 1.171469e+06 8.492440e+04 
9.843429e-02 1.161840e+06 8.344575e+04 
8.202858e-02 1.152380e+06 8.201940e+04 
6.835715e-02 1.143082e+06 8.064479e+04 
5.696429e-02 1.133938e+06 7.932090e+04 
4.747024e-02 1.124943e+06 7.804648e+04 
3.955853e-02 1.116088e+06 7.682002e+04 
3.296545e-02 1.107370e+06 7.563992e+04 
2.747120e-02 1.098781e+06 7.450450e+04 
2.289267e-02 1.090317e+06 7.341204e+04 
1.907723e-02 1.081973e+06 7.236082e+04 
1.589769e-02 1.073744e+06 7.134907e+04 
1.324807e-02 1.065625e+06 7.037502e+04 
1.104006e-02 1.057612e+06 6.943691e+04 
9.200051e-03 1.049702e+06 6.853296e+04 
7.666709e-03 1.041889e+06 6.766147e+04 
6.388924e-03 1.034172e+06 6.682076e+04 
5.324104e-03 1.026547e+06 6.600925e+04 
4.436753e-03 1.019009e+06 6.522547e+04 
3.697294e-03 1.011558e+06 6.446802e+04 
3.081078e-03 1.004190e+06 6.373563e+04 
2.567565e-03 9.969019e+05 6.302718e+04 
