time,modulu
6.480685e-05,1847217.0
7.776822e-05,1840177.0
9.332187e-05,1833172.0
0.0001119862,1826178.0
0.0001343835,1819168.0
0.0001612602,1797415.0
0.0001935122,1791902.0
0.0002322147,1786165.0
0.0002786576,1780196.0
0.0003343891,1773983.0
0.000401267,1767519.0
0.0004815203,1760794.0
0.0005778244,1753797.0
0.0006933893,1746518.0
0.0008320672,1738947.0
0.0009984806,1731074.0
0.001198177,1722888.0
0.001437812,1714380.0
0.001725374,1705541.0
0.002070449,1696363.0
0.002484539,1686838.0
0.002981447,1676960.0
0.003577736,1666725.0
0.004293284,1656131.0
0.005151941,1645178.0
0.006182329,1633869.0
0.007418794,1622209.0
0.008902553,1610207.0
0.01068306,1597876.0
0.01281968,1585232.0
0.01538361,1572293.0
0.01846033,1559082.0
0.0221524,1545626.0
0.02658288,1531954.0
0.03189946,1518097.0
0.03827935,1504089.0
0.04593522,1489967.0
0.05512226,1475767.0
0.06614672,1461526.0
0.07937606,1447281.0
0.09525127,1433068.0
0.1143015,1418922.0
0.1371618,1404874.0
0.1645942,1390953.0
0.197513,1377188.0
0.2370156,1363600.0
0.2844188,1350210.0
0.3413025,1337033.0
0.409563,1324084.0
0.4914756,1311370.0
0.5897708,1298900.0
0.7077249,1286675.0
0.8492699,1274698.0
1.019124,1262967.0
1.222949,1251478.0
1.467538,1240228.0
1.761046,1229210.0
2.113255,1218418.0
2.535906,1207844.0
3.043088,1197480.0
3.651705,1187318.0
4.382046,1177350.0
5.258455,1167567.0
6.310146,1157962.0
7.572176,1148527.0
9.086611,1139253.0
10.90393,1130135.0
13.08472,1121165.0
15.70166,1112337.0
18.842,1103644.0
22.6104,1095081.0
27.13247,1086642.0
32.55897,1078323.0
39.07076,1070118.0
46.88492,1062023.0
56.2619,1054035.0
67.51428,1046148.0
81.01714,1038360.0
97.22056,1030666.0
116.6647,1023064.0
139.9976,1015550.0
167.9971,1008121.0
201.5966,1000774.0
241.9159,993507.3
290.299,986317.5
348.3589,979202.5
418.0306,972160.0
501.6367,965187.9
601.9641,958284.0
722.3569,951446.2
866.8283,944672.6
1040.194,937961.1
1248.233,931309.8
1497.879,924716.9
1797.455,918180.3
2156.946,911698.4
2588.335,905269.2
3106.003,898890.9
3727.203,892562.0
4472.644,886280.8
5367.172,880045.7
6440.607,873855.4
7728.728,867708.5
9274.474,861604.2
11129.37,855541.3
13355.24,849519.4
16026.29,843537.8
19231.55,837596.3
23077.86,831694.7
27693.43,825832.9
33232.12,820011.0
39878.54,814229.0
47854.25,808487.0
57425.1,802785.3
68910.12,797123.9
82692.14,791503.2
99230.57,785923.2
119076.7,780384.1
142892.0,774886.1
171470.4,769429.3
205764.5,764013.7
246917.4,758639.2
296300.9,753305.6
355561.1,748012.5
426673.3,742759.6
512007.9,737546.2
614409.5,732371.6
737291.4,727235.3
884749.7,722136.2
1061700.0,717073.6
1274040.0,712046.5
1528848.0,707054.1
1834617.0,702095.5
2201540.0,697169.8
2641849.0,692276.2
3170218.0,687414.0
3804262.0,682582.4
4565114.0,677781.0
5478137.0,673009.4
6573764.0,668267.2
7888517.0,663554.2
9466221.0,658870.4
11359460.0,654215.7
13631360.0,649590.1
16357630.0,644993.5
19629160.0,640425.8
23554990.0,635886.8
28265980.0,631376.3
33919180.0,626894.1
40703020.0,622440.0
48843620.0,618013.5
58612340.0,613614.5
70334810.0,609242.3
84401780.0,604896.5
101282100.0,600576.4
121538600.0,596281.2
145846300.0,592009.9
175015500.0,587761.2
210018600.0,583533.8
252022400.0,579326.4
302426800.0,575137.1
362912200.0,570964.3
435494600.0,566806.1
522593500.0,562660.5
627112300.0,558525.3
752534700.0,554398.5
903041700.0,550277.8
1083650000.0,546160.9
1300380000.0,542045.3
1560456000.0,537928.4
1872547000.0,533807.6
2247057000.0,529679.9
2696468000.0,525542.5
3235762000.0,521392.4
3882914000.0,517226.8
4659497000.0,513043.2
5591396000.0,508839.5
6709675000.0,504614.5
8051610000.0,500367.9
9661932000.0,496100.8
11594320000.0,491815.1
13913180000.0,487514.3
16695820000.0,483202.6
20034980000.0,478884.9
24041980000.0,474566.1
28850370000.0,470250.7
34620450000.0,465942.5
41544540000.0,461643.2
49853450000.0,457352.0
59824140000.0,453064.7
71788960000.0,448773.7
86146760000.0,444469.0
103376100000.0,440140.4
124051300000.0,435780.1
148861600000.0,431383.1
178633900000.0,426947.1
214360700000.0,422470.7
257232800000.0,417952.2
308679400000.0,413388.6
370415300000.0,408776.9
444498300000.0,404115.2
533398000000.0,399404.9
640077600000.0,394651.3
768093100000.0,389864.3
921711800000.0,385056.6
1106054000000.0,380241.6
1327265000000.0,375430.6
1592718000000.0,370631.0
1911262000000.0,365845.8
2293514000000.0,361075.4
2752217000000.0,356320.5
3302660000000.0,351584.6
3963192000000.0,346874.7
4755830000000.0,342199.4
5706996000000.0,337565.6
6848396000000.0,332976.0
8218075000000.0,328426.4
9861690000000.0,323906.3
11834030000000.0,319400.1
14200830000000.0,314890.2
