time,modulu
3e-11,87071000.0
3.6e-11,85397050.0
4.32e-11,83467810.0
5.184e-11,81261200.0
6.2208e-11,78759740.0
7.46496e-11,75953370.0
8.957952e-11,72842590.0
1.074954e-10,69441690.0
1.289945e-10,65781450.0
1.547934e-10,61910480.0
1.857521e-10,57894500.0
2.229025e-10,53812610.0
2.67483e-10,49750520.0
3.209796e-10,45791480.0
3.851755e-10,42006620.0
4.622106e-10,38447530.0
5.546528e-10,35143030.0
6.655833e-10,32100070.0
7.987e-10,29310080.0
9.5844e-10,26763140.0
1.150128e-09,24438160.0
1.380154e-09,22315760.0
1.656184e-09,20378360.0
1.987421e-09,18609910.0
2.384905e-09,16995720.0
2.861886e-09,15522390.0
3.434264e-09,14177770.0
4.121117e-09,12950700.0
4.94534e-09,11831050.0
5.934408e-09,10809650.0
7.121289e-09,9878045.0
8.545547e-09,9028635.0
1.025466e-08,8254491.0
1.230559e-08,7549319.0
1.476671e-08,6907440.0
1.772005e-08,6323714.0
2.126406e-08,5793508.0
2.551687e-08,5312680.0
3.062024e-08,4877490.0
3.674429e-08,4484625.0
4.409315e-08,4131100.0
5.291178e-08,3814295.0
6.349413e-08,3531839.0
7.619296e-08,3281591.0
9.143155e-08,3061595.0
1.097179e-07,2869992.0
1.316614e-07,2704943.0
1.579937e-07,2564555.0
1.895925e-07,2446808.0
2.27511e-07,2349459.0
2.730131e-07,2270029.0
3.276158e-07,2205806.0
3.931389e-07,2153920.0
4.717667e-07,2111498.0
5.661201e-07,2075852.0
6.793441e-07,2044695.0
8.152129e-07,2016299.0
9.782555e-07,1989545.0
1.173907e-06,1963862.0
1.408688e-06,1939056.0
1.690425e-06,1915126.0
2.028511e-06,1892111.0
2.434213e-06,1870015.0
2.921055e-06,1848792.0
3.505266e-06,1828359.0
4.206319e-06,1808620.0
5.047583e-06,1789475.0
6.0571e-06,1770830.0
7.26852e-06,1752598.0
8.722224e-06,1734697.0
1.046667e-05,1717050.0
1.256e-05,1699587.0
1.5072e-05,1682243.0
1.80864e-05,1664957.0
2.170368e-05,1647670.0
2.604442e-05,1630329.0
3.125331e-05,1612883.0
3.750397e-05,1595281.0
4.500476e-05,1577478.0
5.400571e-05,1559432.0
6.480685e-05,1541102.0
7.776822e-05,1509982.0
9.332187e-05,1492968.0
0.0001119862,1475328.0
0.0001343835,1457049.0
0.0001612602,1438123.0
0.0001935122,1418545.0
0.0002322147,1398314.0
0.0002786576,1377432.0
0.0003343891,1355909.0
0.000401267,1333758.0
0.0004815203,1310999.0
0.0005778244,1287658.0
0.0006933893,1263768.0
0.0008320672,1239368.0
0.0009984806,1214503.0
0.001198177,1189227.0
0.001437812,1163595.0
0.001725374,1137671.0
0.002070449,1111522.0
0.002484539,1085217.0
0.002981447,1058830.0
0.003577736,1032435.0
0.004293284,1006105.0
0.005151941,979912.1
0.006182329,953927.3
0.007418794,928216.7
0.008902553,902841.7
0.01068306,877858.3
0.01281968,853316.3
0.01538361,829258.5
0.01846033,805720.7
0.0221524,782731.5
0.02658288,760312.6
0.03189946,738478.7
0.03827935,717238.5
0.04593522,696594.6
0.05512226,676545.1
0.06614672,657083.2
0.07937606,638199.0
0.09525127,619879.3
0.1143015,602108.7
0.1371618,584869.8
0.1645942,568144.2
0.197513,551912.6
0.2370156,536154.9
0.2844188,520851.4
0.3413025,505982.3
0.409563,491527.9
0.4914756,477469.4
0.5897708,463788.1
0.7077249,450465.9
0.8492699,437484.9
1.019124,424827.1
1.222949,412474.5
1.467538,400408.3
1.761046,388609.2
2.113255,377056.6
2.535906,365729.2
3.043088,354604.3
3.651705,343658.3
4.382046,332867.0
5.258455,322205.7
6.310146,311650.6
7.572176,301179.3
9.086611,290771.7
10.90393,280410.9
13.08472,270084.7
15.70166,259785.4
18.842,249510.7
22.6104,239263.5
27.13247,229050.7
32.55897,218882.3
39.07076,208769.0
46.88492,198720.3
56.2619,188742.9
67.51428,178840.2
81.01714,169013.3
97.22056,159263.1
116.6647,149593.2
139.9976,140012.0
167.9971,130533.5
201.5966,121178.0
241.9159,111971.4
290.299,102945.4
348.3589,94138.53
418.0306,85596.62
501.6367,77372.47
601.9641,69523.03
722.3569,62104.48
866.8283,55166.18
1040.194,48744.6
1248.233,42858.83
1497.879,37508.77
1797.455,32676.65
2156.946,28331.5
2588.335,24435.41
3106.003,20949.79
3727.203,17840.02
4472.644,15077.26
5367.172,12637.48
6440.607,10498.88
7728.728,8639.734
9274.474,7037.579
11129.37,5669.826
13355.24,4514.607
16026.29,3551.066
19231.55,2758.908
23077.86,2117.732
27693.43,1606.763
33232.12,1205.266
39878.54,893.473
47854.25,653.6116
57425.1,470.6284
68910.12,332.3819
82692.14,229.347
99230.57,154.035
119076.7,100.3882
142892.0,63.34425
171470.4,38.63009
205764.5,22.72168
246917.4,12.84643
296300.9,6.9421
355561.1,3.554533
426673.3,1.703245
512007.9,0.7510041
614409.5,0.2979032
737291.4,0.1032147
884749.7,0.03009019
1061700.0,0.007054317
1274040.0,0.001261044
1528848.0,0.0001616335
1834617.0,1.383307e-05
2201540.0,7.272367e-07
2641849.0,2.127703e-08
3170218.0,3.079148e-10
3804262.0,1.913873e-12
4565114.0,4.313359e-15
5478137.0,2.876796e-18
6573764.0,4.449752e-22
7888517.0,1.191463e-26
9466221.0,3.888104e-32
11359460.0,1.014919e-38
13631360.0,1.278555e-46
16357630.0,4.239151e-56
19629160.0,1.787019e-67
23554990.0,4.000357e-81
28265980.0,1.667965e-97
33919180.0,3.684655e-117
40703020.0,9.5397e-141
48843620.0,4.735559e-169
58612340.0,5.133731e-203
70334810.0,8.965071e-244
84401780.0,1.104421e-292
101282100.0,0.0
121538600.0,0.0
145846300.0,0.0
175015500.0,0.0
210018600.0,0.0
252022400.0,0.0
302426800.0,0.0
362912200.0,0.0
435494600.0,0.0
522593500.0,0.0
627112300.0,0.0
752534700.0,0.0
903041700.0,0.0
1083650000.0,0.0
1300380000.0,0.0
1560456000.0,0.0
1872547000.0,0.0
2247057000.0,0.0
2696468000.0,0.0
3235762000.0,0.0
3882914000.0,0.0
4659497000.0,0.0
5591396000.0,0.0
6709675000.0,0.0
8051610000.0,0.0
9661932000.0,0.0
11594320000.0,0.0
13913180000.0,0.0
16695820000.0,0.0
20034980000.0,0.0
24041980000.0,0.0
28850370000.0,0.0
34620450000.0,0.0
41544540000.0,0.0
49853450000.0,0.0
59824140000.0,0.0
71788960000.0,0.0
86146760000.0,0.0
103376100000.0,0.0
124051300000.0,0.0
148861600000.0,0.0
178633900000.0,0.0
214360700000.0,0.0
257232800000.0,0.0
308679400000.0,0.0
370415300000.0,0.0
444498300000.0,0.0
533398000000.0,0.0
640077600000.0,0.0
768093100000.0,0.0
921711800000.0,0.0
1106054000000.0,0.0
1327265000000.0,0.0
1592718000000.0,0.0
1911262000000.0,0.0
2293514000000.0,0.0
2752217000000.0,0.0
3302660000000.0,0.0
3963192000000.0,0.0
4755830000000.0,0.0
5706996000000.0,0.0
6848396000000.0,0.0
8218075000000.0,0.0
9861690000000.0,0.0
11834030000000.0,0.0
14200830000000.0,0.0
