H 
4.000000e+01 
200 
5 
-1 -1 1 2 1.619896e+01 5.934730e-04
-1 -1 0 2 4.868882e+01 1.783787e-03
0 1 3 4 3.058485e+01 1.120521e-03
2 4 -1 -1 1.397952e+01 5.121602e-04
2 3 -1 -1 1.961138e+01 7.184918e-04
5 
-1 -1 1 2 9.739899e+00 3.568356e-04
-1 -1 0 2 1.708790e+01 6.260405e-04
0 1 3 4 3.446193e+01 1.262564e-03
2 4 -1 -1 3.516199e+01 1.288211e-03
2 3 -1 -1 2.849681e+01 1.044023e-03
5 
-1 -1 1 2 1.125793e+01 4.124508e-04
-1 -1 0 2 1.968124e+01 7.210512e-04
0 1 3 4 2.412385e+01 8.838130e-04
2 4 -1 -1 7.726729e+00 2.830801e-04
2 3 -1 -1 1.815666e+01 6.651959e-04
5 
-1 -1 1 2 3.074921e+01 1.126543e-03
-1 -1 0 2 1.486070e+01 5.444435e-04
0 1 3 4 4.044856e+01 1.481893e-03
2 4 -1 -1 1.540861e+01 5.645173e-04
2 3 -1 -1 1.036006e+01 3.795562e-04
5 
-1 -1 1 2 1.024267e+01 3.752553e-04
-1 -1 0 2 4.625037e+01 1.694451e-03
0 1 3 4 2.832712e+01 1.037806e-03
2 4 -1 -1 3.219352e+01 1.179457e-03
2 3 -1 -1 2.147289e+01 7.866911e-04
5 
-1 -1 1 2 1.271965e+01 4.660032e-04
-1 -1 0 2 1.916993e+01 7.023188e-04
0 1 3 4 2.657148e+01 9.734852e-04
2 4 -1 -1 9.431439e+00 3.455347e-04
2 3 -1 -1 2.735255e+01 1.002101e-03
5 
-1 -1 1 2 3.358841e+01 1.230561e-03
-1 -1 0 2 4.436029e+01 1.625205e-03
0 1 3 4 3.636185e+01 1.332170e-03
2 4 -1 -1 5.557515e+01 2.036078e-03
2 3 -1 -1 2.491582e+01 9.128277e-04
5 
-1 -1 1 2 1.738410e+01 6.368920e-04
-1 -1 0 2 2.216749e+01 8.121386e-04
0 1 3 4 2.734497e+01 1.001823e-03
2 4 -1 -1 3.640379e+01 1.333707e-03
2 3 -1 -1 1.280604e+01 4.691682e-04
5 
-1 -1 1 2 6.911257e+01 2.532041e-03
-1 -1 0 2 4.597950e+01 1.684527e-03
0 1 3 4 2.080199e+01 7.621114e-04
2 4 -1 -1 7.240655e+01 2.652721e-03
2 3 -1 -1 2.531586e+01 9.274839e-04
5 
-1 -1 1 2 2.206269e+01 8.082993e-04
-1 -1 0 2 2.385433e+01 8.739386e-04
0 1 3 4 2.008557e+01 7.358645e-04
2 4 -1 -1 6.181053e+01 2.264520e-03
2 3 -1 -1 2.490698e+01 9.125041e-04
5 
-1 -1 1 2 4.349920e+01 1.593657e-03
-1 -1 0 2 2.391728e+01 8.762449e-04
0 1 3 4 3.101897e+01 1.136426e-03
2 4 -1 -1 4.270541e+01 1.564576e-03
2 3 -1 -1 1.912659e+01 7.007308e-04
5 
-1 -1 1 2 1.343106e+01 4.920667e-04
-1 -1 0 2 9.039079e+00 3.311600e-04
0 1 3 4 1.352174e+01 4.953889e-04
2 4 -1 -1 2.257663e+01 8.271280e-04
2 3 -1 -1 1.691825e+01 6.198252e-04
5 
-1 -1 1 2 1.339422e+01 4.907168e-04
-1 -1 0 2 4.637364e+01 1.698967e-03
0 1 3 4 1.620650e+01 5.937491e-04
2 4 -1 -1 9.378895e+00 3.436096e-04
2 3 -1 -1 8.277493e+00 3.032582e-04
5 
-1 -1 1 2 1.108162e+01 4.059916e-04
-1 -1 0 2 2.834547e+01 1.038478e-03
0 1 3 4 5.338314e+01 1.955770e-03
2 4 -1 -1 1.681401e+01 6.160059e-04
2 3 -1 -1 2.423830e+01 8.880058e-04
5 
-1 -1 1 2 3.271315e+01 1.198495e-03
-1 -1 0 2 1.198392e+02 4.390484e-03
0 1 3 4 1.976613e+01 7.241614e-04
2 4 -1 -1 1.557565e+01 5.706371e-04
2 3 -1 -1 1.485391e+01 5.441951e-04
5 
-1 -1 1 2 2.533808e+01 9.282978e-04
-1 -1 0 2 3.992420e+01 1.462682e-03
0 1 3 4 4.717116e+01 1.728185e-03
2 4 -1 -1 4.171784e+01 1.528395e-03
2 3 -1 -1 1.195989e+01 4.381681e-04
5 
