3.000000e-11 8.713165e+07 
3.600000e-11 8.545604e+07 
4.320000e-11 8.352496e+07 
5.184000e-11 8.131634e+07 
6.220800e-11 7.881273e+07 
7.464960e-11 7.600408e+07 
8.957952e-11 7.289096e+07 
1.074954e-10 6.948770e+07 
1.289945e-10 6.582515e+07 
1.547934e-10 6.195201e+07 
1.857521e-10 5.793406e+07 
2.229025e-10 5.385045e+07 
2.674830e-10 4.978694e+07 
3.209796e-10 4.582675e+07 
3.851755e-10 4.204100e+07 
4.622106e-10 3.848121e+07 
5.546528e-10 3.517614e+07 
6.655833e-10 3.213271e+07 
7.987000e-10 2.934223e+07 
9.584400e-10 2.679475e+07 
1.150128e-09 2.446924e+07 
1.380154e-09 2.234623e+07 
1.656184e-09 2.040821e+07 
1.987421e-09 1.863911e+07 
2.384905e-09 1.702422e+07 
2.861886e-09 1.555012e+07 
3.434264e-09 1.420471e+07 
4.121117e-09 1.297678e+07 
4.945340e-09 1.185620e+07 
5.934408e-09 1.083380e+07 
7.121289e-09 9.901100e+06 
8.545547e-09 9.050495e+06 
1.025466e-08 8.275072e+06 
1.230559e-08 7.568487e+06 
1.476671e-08 6.925057e+06 
1.772005e-08 6.339623e+06 
2.126406e-08 5.807527e+06 
2.551687e-08 5.324624e+06 
3.062024e-08 4.887136e+06 
3.674429e-08 4.491722e+06 
4.409315e-08 4.135386e+06 
5.291178e-08 3.815465e+06 
6.349413e-08 3.529596e+06 
7.619296e-08 3.275615e+06 
9.143155e-08 3.051570e+06 
1.097179e-07 2.855614e+06 
1.316614e-07 2.685952e+06 
1.579937e-07 2.540737e+06 
1.895925e-07 2.418046e+06 
2.275110e-07 2.315745e+06 
2.730131e-07 2.231478e+06 
3.276158e-07 2.162665e+06 
3.931389e-07 2.106555e+06 
4.717667e-07 2.060354e+06 
5.661201e-07 2.021405e+06 
6.793441e-07 1.987385e+06 
8.152129e-07 1.956472e+06 
9.782555e-07 1.927421e+06 
1.173907e-06 1.899527e+06 
1.408688e-06 1.872489e+06 
1.690425e-06 1.846237e+06 
2.028511e-06 1.820783e+06 
2.434213e-06 1.796126e+06 
2.921055e-06 1.772228e+06 
3.505266e-06 1.749015e+06 
4.206319e-06 1.726395e+06 
5.047583e-06 1.704274e+06 
6.057100e-06 1.682557e+06 
7.268520e-06 1.661156e+06 
8.722224e-06 1.639988e+06 
1.046667e-05 1.618976e+06 
1.256000e-05 1.598047e+06 
1.507200e-05 1.577134e+06 
1.808640e-05 1.556174e+06 
2.170368e-05 1.535111e+06 
2.604442e-05 1.513892e+06 
3.125331e-05 1.492471e+06 
3.750397e-05 1.470803e+06 
4.500476e-05 1.448851e+06 
5.400571e-05 1.426577e+06 
6.480685e-05 1.392687e+06 
7.776822e-05 1.371619e+06 
9.332187e-05 1.349880e+06 
1.119862e-04 1.327478e+06 
1.343835e-04 1.304420e+06 
