1.000000e+08 1.044502e+07 9.411464e+06 
8.333333e+07 9.541086e+06 8.584629e+06 
6.944444e+07 8.715861e+06 7.827992e+06 
5.787037e+07 7.962600e+06 7.134981e+06 
4.822531e+07 7.275207e+06 6.499895e+06 
4.018776e+07 6.648187e+06 5.916955e+06 
3.348980e+07 6.076639e+06 5.381260e+06 
2.790816e+07 5.556230e+06 4.888017e+06 
2.325680e+07 5.083204e+06 4.433208e+06 
1.938067e+07 4.654368e+06 4.012039e+06 
1.615056e+07 4.267121e+06 3.621666e+06 
1.345880e+07 3.919414e+06 3.259867e+06 
1.121567e+07 3.609661e+06 2.922784e+06 
9.346388e+06 3.336620e+06 2.609525e+06 
7.788657e+06 3.099096e+06 2.319076e+06 
6.490547e+06 2.895608e+06 2.051610e+06 
5.408789e+06 2.724037e+06 1.807520e+06 
4.507324e+06 2.581439e+06 1.586977e+06 
3.756104e+06 2.464101e+06 1.390863e+06 
3.130086e+06 2.367833e+06 1.218110e+06 
2.608405e+06 2.288425e+06 1.067643e+06 
2.173671e+06 2.222049e+06 9.380139e+05 
1.811393e+06 2.165515e+06 8.267063e+05 
1.509494e+06 2.116356e+06 7.316577e+05 
1.257912e+06 2.072752e+06 6.503784e+05 
1.048260e+06 2.033410e+06 5.809632e+05 
8.735497e+05 1.997416e+06 5.215922e+05 
7.279581e+05 1.964119e+06 4.707332e+05 
6.066317e+05 1.933045e+06 4.271191e+05 
5.055264e+05 1.903834e+06 3.896854e+05 
4.212720e+05 1.876206e+06 3.575469e+05 
3.510600e+05 1.849931e+06 3.299638e+05 
2.925500e+05 1.824817e+06 3.063141e+05 
2.437917e+05 1.800698e+06 2.860730e+05 
2.031597e+05 1.777428e+06 2.687963e+05 
1.692998e+05 1.754874e+06 2.541073e+05 
1.410831e+05 1.732915e+06 2.416846e+05 
1.175693e+05 1.711440e+06 2.312519e+05 
9.797441e+04 1.690347e+06 2.225703e+05 
8.164534e+04 1.669543e+06 2.154320e+05 
6.803778e+04 1.648944e+06 2.096566e+05 
5.669815e+04 1.628476e+06 2.050887e+05 
4.724846e+04 1.608069e+06 2.015953e+05 
3.937372e+04 1.587658e+06 1.990626e+05 
3.281143e+04 1.567181e+06 1.973920e+05 
2.734286e+04 1.546576e+06 1.964960e+05 
2.278572e+04 1.525783e+06 1.962950e+05 
1.898810e+04 1.504746e+06 1.967153e+05 
1.582341e+04 1.483414e+06 1.976880e+05 
1.318618e+04 1.461735e+06 1.991479e+05 
1.098848e+04 1.439663e+06 2.010324e+05 
9.157068e+03 1.417156e+06 2.032785e+05 
7.630890e+03 1.394173e+06 2.058221e+05 
6.359075e+03 1.370682e+06 2.085957e+05 
5.299229e+03 1.346658e+06 2.115290e+05 
4.416024e+03 1.322083e+06 2.145492e+05 
3.680020e+03 1.296954e+06 2.175824e+05 
3.066684e+03 1.271276e+06 2.205548e+05 
2.555570e+03 1.245066e+06 2.233937e+05 
2.129641e+03 1.218353e+06 2.260284e+05 
1.774701e+03 1.191174e+06 2.283915e+05 
1.478918e+03 1.163578e+06 2.304197e+05 
1.232431e+03 1.135626e+06 2.320547e+05 
1.027026e+03 1.107385e+06 2.332450e+05 
8.558551e+02 1.078934e+06 2.339468e+05 
7.132126e+02 1.050357e+06 2.341262e+05 
5.943438e+02 1.021746e+06 2.337599e+05 
4.952865e+02 9.931923e+05 2.328366e+05 
4.127388e+02 9.647157e+05 2.296802e+05 
3.439490e+02 9.365818e+05 2.279337e+05 
2.866241e+02 9.087726e+05 2.256213e+05 
2.388535e+02 8.813707e+05 2.227826e+05 
1.990445e+02 8.544498e+05 2.194640e+05 
1.658705e+02 8.280740e+05 2.157164e+05 
1.382254e+02 8.022975e+05 2.115939e+05 
1.151878e+02 7.771646e+05 2.071522e+05 
9.598985e+01 7.527101e+05 2.024468e+05 
7.999154e+01 7.289599e+05 1.975325e+05 
6.665962e+01 7.059316e+05 1.924624e+05 
5.554968e+01 6.836356e+05 1.872876e+05 
4.629140e+01 6.620751e+05 1.820568e+05 
3.857617e+01 6.412469e+05 1.768159e+05 
3.214681e+01 6.211422e+05 1.716078e+05 
2.678900e+01 6.017467e+05 1.664723e+05 
2.232417e+01 5.830417e+05 1.614461e+05 
1.860348e+01 5.650043e+05 1.565625e+05 
1.550290e+01 5.476087e+05 1.518521e+05 
1.291908e+01 5.308257e+05 1.473428e+05 
1.076590e+01 5.146233e+05 1.430604e+05 
8.971583e+00 4.989666e+05 1.390290e+05 
7.476320e+00 4.838173e+05 1.352701e+05 
6.230266e+00 4.691340e+05 1.318031e+05 
5.191889e+00 4.548718e+05 1.286440e+05 
4.326574e+00 4.409835e+05 1.258055e+05 
3.605478e+00 4.274196e+05 1.232963e+05 
3.004565e+00 4.141289e+05 1.211218e+05 
2.503804e+00 4.010576e+05 1.192831e+05 
2.086504e+00 3.881494e+05 1.177762e+05 
1.738753e+00 3.753453e+05 1.165897e+05 
1.448961e+00 3.625862e+05 1.157016e+05 
1.207467e+00 3.498163e+05 1.150785e+05 
1.006223e+00 3.369879e+05 1.146753e+05 
8.385190e-01 3.240658e+05 1.144386e+05 
6.987658e-01 3.110301e+05 1.143104e+05 
5.823049e-01 2.978772e+05 1.142351e+05 
4.852540e-01 2.846168e+05 1.141659e+05 
4.043784e-01 2.712641e+05 1.140696e+05 
3.369820e-01 2.578287e+05 1.139253e+05 
2.808183e-01 2.443071e+05 1.137136e+05 
2.340153e-01 2.306837e+05 1.134031e+05 
1.950127e-01 2.169417e+05 1.129389e+05 
1.625106e-01 2.030794e+05 1.122421e+05 
1.354255e-01 1.891241e+05 1.112176e+05 
1.128546e-01 1.751395e+05 1.097685e+05 
9.404549e-02 1.612251e+05 1.078131e+05 
7.837124e-02 1.475083e+05 1.052987e+05 
6.530936e-02 1.341302e+05 1.022115e+05 
5.442447e-02 1.212285e+05 9.857839e+04 
4.535373e-02 1.089225e+05 9.446027e+04 
3.779477e-02 9.730396e+04 8.994110e+04 
3.149564e-02 8.643407e+04 8.511544e+04 
2.624637e-02 7.634518e+04 8.007774e+04 
2.187197e-02 6.704624e+04 7.491446e+04 
1.822665e-02 5.852996e+04 6.970002e+04 
1.518887e-02 5.077953e+04 6.449668e+04 
1.265739e-02 4.377320e+04 5.935722e+04 
1.054783e-02 3.748577e+04 5.432815e+04 
8.789856e-03 3.188807e+04 4.945192e+04 
7.324880e-03 2.694572e+04 4.476714e+04 
6.104067e-03 2.261868e+04 4.030758e+04 
5.086722e-03 1.886179e+04 3.610074e+04 
4.238935e-03 1.562647e+04 3.216675e+04 
3.532446e-03 1.286267e+04 2.851824e+04 
2.943705e-03 1.052072e+04 2.516096e+04 
2.453087e-03 8.552596e+03 2.209489e+04 
2.044240e-03 6.912476e+03 1.931536e+04 
1.703533e-03 5.557042e+03 1.681383e+04 
1.419611e-03 4.445714e+03 1.457840e+04 
1.183009e-03 3.541045e+03 1.259421e+04 
9.858408e-04 2.809207e+03 1.084400e+04 
8.215340e-04 2.220387e+03 9.308819e+03 
6.846117e-04 1.748923e+03 7.968952e+03 
5.705097e-04 1.373159e+03 6.804711e+03 
4.754248e-04 1.075059e+03 5.797129e+03 
3.961873e-04 8.396774e+02 4.928411e+03 
3.301561e-04 6.546100e+02 4.182132e+03 
2.751301e-04 5.095374e+02 3.543227e+03 
2.292751e-04 3.959286e+02 2.997908e+03 
1.910626e-04 3.068620e+02 2.533609e+03 
1.592188e-04 2.368736e+02 2.138990e+03 
1.326823e-04 1.817655e+02 1.803978e+03 
1.105686e-04 1.383695e+02 1.519784e+03 
9.214051e-05 1.043019e+02 1.278842e+03 
7.678376e-05 7.774530e+01 1.074717e+03 
6.398646e-05 5.727023e+01 9.019646e+02 
5.332205e-05 4.170440e+01 7.559826e+02 
4.443504e-05 3.005303e+01 6.328540e+02 
3.702920e-05 2.146401e+01 5.292160e+02 
3.085767e-05 1.521887e+01 4.421614e+02 
2.571472e-05 1.073003e+01 3.691707e+02 
2.142894e-05 7.533013e+00 3.080660e+02 
1.785745e-05 5.271969e+00 2.569741e+02 
1.488121e-05 3.681198e+00 2.142943e+02 
1.240101e-05 2.566250e+00 1.786662e+02 
1.033417e-05 1.786931e+00 1.489397e+02 
8.611809e-06 1.243265e+00 1.241463e+02 
7.176508e-06 8.645134e-01 1.034726e+02 
5.980423e-06 6.009062e-01 8.623725e+01 
4.983686e-06 4.175618e-01 7.187022e+01 
4.153072e-06 2.901019e-01 5.989524e+01 
3.460893e-06 2.015217e-01 4.991467e+01 
2.884077e-06 1.399755e-01 4.159669e+01 
2.403398e-06 9.721969e-02 3.466457e+01 
2.002832e-06 6.752064e-02 2.888752e+01 
1.669026e-06 4.689270e-02 2.407316e+01 
1.390855e-06 3.256600e-02 2.006109e+01 
1.159046e-06 2.261606e-02 1.671765e+01 
9.658717e-07 1.570597e-02 1.393142e+01 
