42 
3.000000e-09 4.687940e+04
6.000000e-09 8.770536e+03
1.200000e-08 1.037987e+04
2.400000e-08 1.226865e+04
4.800000e-08 1.447800e+04
9.600000e-08 1.704930e+04
1.920000e-07 2.002660e+04
3.840000e-07 2.345281e+04
7.680000e-07 2.737253e+04
1.536000e-06 3.183430e+04
3.072000e-06 3.690664e+04
6.144000e-06 4.270846e+04
1.228800e-05 4.945925e+04
2.457600e-05 5.750794e+04
4.915200e-05 6.683719e+04
9.830400e-05 7.778149e+04
1.966080e-04 9.020054e+04
3.932160e-04 1.020801e+05
7.864320e-04 1.104431e+05
1.572864e-03 1.134366e+05
3.145728e-03 1.091891e+05
6.291456e-03 9.971329e+04
1.258291e-02 8.832088e+04
2.516582e-02 7.665728e+04
5.033165e-02 6.613764e+04
1.006633e-01 5.730798e+04
2.013266e-01 4.971141e+04
4.026532e-01 4.661439e+04
8.053064e-01 4.627322e+04
1.610613e+00 5.498160e+04
3.221225e+00 4.326040e+04
6.442451e+00 5.901301e+04
1.288490e+01 5.817170e+04
2.576980e+01 4.480957e+04
5.153961e+01 3.061000e+04
1.030792e+02 1.826563e+04
2.061584e+02 9.544417e+03
4.123169e+02 4.397746e+03
8.246337e+02 1.604478e+03
1.649267e+03 7.034696e+02
3.298535e+03 9.902416e+01
6.597070e+03 1.122778e+02
