0.000000e+00 1.000000e+00 1.000000e+00  1.000000e+00 
1.000000e-04 1.000000e+00 9.975093e-01  9.964919e-01 
1.005000e-04 9.964875e-01 9.964875e-01 9.964875e-01  
1.010025e-04 9.964831e-01 9.964831e-01 9.964831e-01  
1.015075e-04 9.964788e-01 9.964788e-01 9.964788e-01  
1.020151e-04 9.964744e-01 9.964744e-01 9.964744e-01  
1.025251e-04 9.964700e-01 9.964700e-01 9.964700e-01  
1.030378e-04 9.964656e-01 9.964656e-01 9.964656e-01  
1.035529e-04 9.964612e-01 9.964612e-01 9.964612e-01  
1.040707e-04 9.964567e-01 9.964567e-01 9.964567e-01  
1.045911e-04 9.964523e-01 9.964523e-01 9.964523e-01  
1.051140e-04 9.964479e-01 9.964479e-01 9.964479e-01  
1.056396e-04 9.964435e-01 9.964435e-01 9.964435e-01  
1.061678e-04 9.964390e-01 9.964390e-01 9.964390e-01  
1.066986e-04 9.964346e-01 9.964346e-01 9.964346e-01  
1.072321e-04 9.964301e-01 9.964301e-01 9.964301e-01  
1.077683e-04 9.964257e-01 9.964257e-01 9.964257e-01  
1.083071e-04 9.964212e-01 9.964212e-01 9.964212e-01  
1.088487e-04 9.964168e-01 9.964168e-01 9.964168e-01  
1.093929e-04 9.964123e-01 9.964123e-01 9.964123e-01  
1.099399e-04 9.964078e-01 9.964078e-01 9.964078e-01  
1.104896e-04 9.964033e-01 9.964033e-01 9.964033e-01  
1.110420e-04 9.963989e-01 9.963989e-01 9.963989e-01  
1.115972e-04 9.963944e-01 9.963944e-01 9.963944e-01  
1.121552e-04 9.963899e-01 9.963899e-01 9.963899e-01  
1.127160e-04 9.963854e-01 9.963854e-01 9.963854e-01  
1.132796e-04 9.963809e-01 9.963809e-01 9.963809e-01  
1.138460e-04 9.963763e-01 9.963763e-01 9.963763e-01  
1.144152e-04 9.963718e-01 9.963718e-01 9.963718e-01  
1.149873e-04 9.963673e-01 9.963673e-01 9.963673e-01  
1.155622e-04 9.963628e-01 9.963628e-01 9.963628e-01  
1.161400e-04 9.963582e-01 9.963582e-01 9.963582e-01  
1.167207e-04 9.963537e-01 9.963537e-01 9.963537e-01  
1.173043e-04 9.963491e-01 9.963491e-01 9.963491e-01  
1.178908e-04 9.963446e-01 9.963446e-01 9.963446e-01  
1.184803e-04 9.963400e-01 9.963400e-01 9.963400e-01  
1.190727e-04 9.963355e-01 9.963355e-01 9.963355e-01  
1.196681e-04 9.963309e-01 9.963309e-01 9.963309e-01  
1.202664e-04 9.963263e-01 9.963263e-01 9.963263e-01  
1.208677e-04 9.963217e-01 9.963217e-01 9.963217e-01  
1.214721e-04 9.963171e-01 9.963171e-01 9.963171e-01  
1.220794e-04 9.963125e-01 9.963125e-01 9.963125e-01  
1.226898e-04 9.963079e-01 9.963079e-01 9.963079e-01  
1.233033e-04 9.963033e-01 9.963033e-01 9.963033e-01  
1.239198e-04 9.962987e-01 9.962987e-01 9.962987e-01  
1.245394e-04 9.962941e-01 9.962941e-01 9.962941e-01  
1.251621e-04 9.962895e-01 9.962895e-01 9.962895e-01  
1.257879e-04 9.962849e-01 9.962849e-01 9.962849e-01  
1.264168e-04 9.962802e-01 9.962802e-01 9.962802e-01  
1.270489e-04 9.962756e-01 9.962756e-01 9.962756e-01  
1.276842e-04 9.962709e-01 9.962709e-01 9.962709e-01  
1.283226e-04 9.962663e-01 9.962663e-01 9.962663e-01  
1.289642e-04 9.962616e-01 9.962616e-01 9.962616e-01  
1.296090e-04 9.962570e-01 9.962570e-01 9.962570e-01  
1.302571e-04 9.962523e-01 9.962523e-01 9.962523e-01  
1.309083e-04 9.962476e-01 9.962476e-01 9.962476e-01  
1.315629e-04 9.962430e-01 9.962430e-01 9.962430e-01  
1.322207e-04 9.962383e-01 9.962383e-01 9.962383e-01  
1.328818e-04 9.962336e-01 9.962336e-01 9.962336e-01  
1.335462e-04 9.962289e-01 9.962289e-01 9.962289e-01  
1.342139e-04 9.962242e-01 9.962242e-01 9.962242e-01  
1.348850e-04 9.962195e-01 9.962195e-01 9.962195e-01  
1.355594e-04 9.962148e-01 9.962148e-01 9.962148e-01  
1.362372e-04 9.962100e-01 9.962100e-01 9.962100e-01  
1.369184e-04 9.962053e-01 9.962053e-01 9.962053e-01  
1.376030e-04 9.962006e-01 9.962006e-01 9.962006e-01  
1.382910e-04 9.961958e-01 9.961958e-01 9.961958e-01  
1.389825e-04 9.961911e-01 9.961911e-01 9.961911e-01  
