3.000000e+02 1.124463e+06 2.216366e+05 
2.500000e+02 1.097270e+06 2.208758e+05 
2.083333e+02 1.070109e+06 2.211633e+05 
1.736111e+02 1.042965e+06 2.208964e+05 
1.446759e+02 1.015924e+06 2.200868e+05 
1.205633e+02 9.890654e+05 2.187542e+05 
1.004694e+02 9.624669e+05 2.169253e+05 
8.372449e+01 9.361987e+05 2.146335e+05 
6.977041e+01 9.103247e+05 2.119172e+05 
5.814201e+01 8.849006e+05 2.088189e+05 
4.845167e+01 8.599743e+05 2.053835e+05 
4.037640e+01 8.355853e+05 2.016575e+05 
3.364700e+01 8.117649e+05 1.976874e+05 
2.803916e+01 7.885367e+05 1.935190e+05 
2.336597e+01 7.659168e+05 1.891964e+05 
1.947164e+01 7.439148e+05 1.847614e+05 
1.622637e+01 7.225340e+05 1.802527e+05 
1.352197e+01 7.017726e+05 1.757061e+05 
1.126831e+01 6.816242e+05 1.711533e+05 
9.390259e+00 6.620783e+05 1.666229e+05 
7.825216e+00 6.431214e+05 1.621393e+05 
6.521013e+00 6.247375e+05 1.577235e+05 
5.434178e+00 6.069084e+05 1.533924e+05 
4.528481e+00 5.896152e+05 1.491599e+05 
3.773735e+00 5.728384e+05 1.450363e+05 
3.144779e+00 5.565587e+05 1.410296e+05 
2.620649e+00 5.407571e+05 1.371455e+05 
2.183874e+00 5.254156e+05 1.333883e+05 
1.819895e+00 5.105171e+05 1.297613e+05 
1.516579e+00 4.960453e+05 1.262674e+05 
1.263816e+00 4.819848e+05 1.229097e+05 
1.053180e+00 4.683209e+05 1.196921e+05 
8.776500e-01 4.550389e+05 1.166195e+05 
7.313750e-01 4.421236e+05 1.136987e+05 
6.094792e-01 4.295586e+05 1.109377e+05 
5.078993e-01 4.173252e+05 1.083458e+05 
4.232494e-01 4.054020e+05 1.059332e+05 
3.527079e-01 3.937643e+05 1.037097e+05 
2.939232e-01 3.823840e+05 1.016837e+05 
2.449360e-01 3.712292e+05 9.986146e+04 
2.041134e-01 3.602647e+05 9.824505e+04 
1.700945e-01 3.494532e+05 9.683109e+04 
1.417454e-01 3.387565e+05 9.560905e+04 
1.181212e-01 3.281385e+05 9.456024e+04 
9.843429e-02 3.175685e+05 9.365789e+04 
8.202858e-02 3.070249e+05 9.286914e+04 
6.835715e-02 2.964980e+05 9.215910e+04 
5.696429e-02 2.859899e+05 9.149646e+04 
4.747024e-02 2.755118e+05 9.085865e+04 
3.955853e-02 2.650775e+05 9.023430e+04 
3.296545e-02 2.546974e+05 8.962171e+04 
2.747120e-02 2.443751e+05 8.902407e+04 
2.289267e-02 2.341067e+05 8.844406e+04 
1.907723e-02 2.238845e+05 8.788053e+04 
1.589769e-02 2.136999e+05 8.732821e+04 
1.324807e-02 2.035444e+05 8.677947e+04 
1.104006e-02 1.934083e+05 8.622514e+04 
9.200051e-03 1.832787e+05 8.565249e+04 
7.666709e-03 1.731392e+05 8.504095e+04 
6.388924e-03 1.629735e+05 8.435752e+04 
5.324104e-03 1.527721e+05 8.355412e+04 
4.436753e-03 1.425403e+05 8.256882e+04 
3.697294e-03 1.323065e+05 8.133189e+04 
3.081078e-03 1.221262e+05 7.977624e+04 
2.567565e-03 1.120815e+05 7.784990e+04 
