H 
4.000000e+01 
200 
5 
-1 -1 1 2 1.409998e+01 6.216705e-04
-1 -1 0 2 1.117129e+01 4.925440e-04
0 1 3 4 2.622325e+01 1.156187e-03
2 4 -1 -1 3.212612e+01 1.416446e-03
2 3 -1 -1 2.278306e+01 1.004509e-03
5 
-1 -1 1 2 8.757853e+01 3.861352e-03
-1 -1 0 2 1.626477e+01 7.171162e-04
0 1 3 4 2.344667e+01 1.033768e-03
2 4 -1 -1 5.694972e+01 2.510922e-03
2 3 -1 -1 2.819345e+01 1.243054e-03
5 
-1 -1 1 2 7.651045e+01 3.373358e-03
-1 -1 0 2 1.465502e+01 6.461420e-04
0 1 3 4 2.619971e+01 1.155149e-03
2 4 -1 -1 4.941045e+01 2.178515e-03
2 3 -1 -1 7.751304e+00 3.417562e-04
5 
-1 -1 1 2 4.535220e+01 1.999586e-03
-1 -1 0 2 1.790631e+01 7.894921e-04
0 1 3 4 2.171194e+01 9.572830e-04
2 4 -1 -1 9.292610e+00 4.097127e-04
2 3 -1 -1 2.186855e+01 9.641880e-04
5 
-1 -1 1 2 3.198822e+01 1.410366e-03
-1 -1 0 2 9.139351e+00 4.029555e-04
0 1 3 4 5.938195e+01 2.618160e-03
2 4 -1 -1 1.956374e+01 8.625684e-04
2 3 -1 -1 1.089806e+01 4.804973e-04
5 
-1 -1 1 2 4.206603e+01 1.854698e-03
-1 -1 0 2 2.337585e+01 1.030645e-03
0 1 3 4 4.018898e+01 1.771939e-03
2 4 -1 -1 2.020237e+01 8.907255e-04
2 3 -1 -1 1.000345e+01 4.410536e-04
5 
-1 -1 1 2 6.697072e+00 2.952750e-04
-1 -1 0 2 1.066421e+01 4.701865e-04
0 1 3 4 2.756623e+01 1.215399e-03
2 4 -1 -1 1.447435e+02 6.381764e-03
2 3 -1 -1 8.819731e+00 3.888633e-04
5 
-1 -1 1 2 2.433519e+01 1.072942e-03
-1 -1 0 2 1.657945e+01 7.309905e-04
0 1 3 4 2.244219e+01 9.894798e-04
2 4 -1 -1 3.111814e+01 1.372004e-03
2 3 -1 -1 1.043456e+01 4.600615e-04
5 
-1 -1 1 2 1.841971e+01 8.121279e-04
-1 -1 0 2 2.946850e+01 1.299271e-03
0 1 3 4 1.603112e+01 7.068146e-04
2 4 -1 -1 2.551837e+01 1.125109e-03
2 3 -1 -1 1.337631e+01 5.897637e-04
5 
-1 -1 1 2 9.551269e+00 4.211170e-04
-1 -1 0 2 2.001630e+01 8.825217e-04
0 1 3 4 3.911401e+01 1.724543e-03
2 4 -1 -1 2.614970e+01 1.152945e-03
2 3 -1 -1 1.927547e+01 8.498585e-04
5 
-1 -1 1 2 2.500087e+01 1.102292e-03
-1 -1 0 2 2.358654e+01 1.039934e-03
0 1 3 4 1.568135e+01 6.913933e-04
2 4 -1 -1 1.296118e+01 5.714607e-04
2 3 -1 -1 1.054277e+01 4.648325e-04
5 
-1 -1 1 2 4.619819e+01 2.036886e-03
-1 -1 0 2 8.529790e+00 3.760798e-04
0 1 3 4 3.829920e+01 1.688618e-03
2 4 -1 -1 2.363124e+01 1.041905e-03
2 3 -1 -1 2.577801e+01 1.136557e-03
5 
-1 -1 1 2 1.771691e+01 7.811412e-04
-1 -1 0 2 6.434834e+01 2.837129e-03
0 1 3 4 2.412427e+01 1.063643e-03
2 4 -1 -1 3.944355e+01 1.739072e-03
2 3 -1 -1 2.672972e+01 1.178518e-03
5 
-1 -1 1 2 2.027504e+01 8.939299e-04
-1 -1 0 2 1.731223e+01 7.632990e-04
0 1 3 4 7.961841e+00 3.510388e-04
2 4 -1 -1 3.527027e+01 1.555072e-03
2 3 -1 -1 1.151363e+01 5.076377e-04
5 
